
--- stderr ---
import time: self [us] | cumulative | imported package
import time:       182 |        292 |                           unittest.result
import time:      1685 |       1685 |                                 _heapq
import time:       126 |       1811 |                               heapq
import time:       569 |       2379 |                             difflib
import time:      1562 |       3940 |                           unittest.case
import time:       139 |        139 |                           unittest.suite
import time:       475 |        475 |                           unittest.loader
import time:        74 |         74 |                               unittest.signals
import time:       380 |        454 |                             unittest.runner
import time:       356 |        809 |                           unittest.main
import time:      2139 |       7793 |                         unittest
import time:       164 |       7957 |                       pyparsing.testing
import time:      1631 |       1631 |                       pyparsing.common
import time:      1032 |      17869 |                     pyparsing
import time:       168 |      18037 |                   matplotlib._fontconfig_pattern
import time:       227 |        227 |                   matplotlib._enums
import time:      1002 |      38580 |                 matplotlib.rcsetup
import time:      2234 |       2234 |                 matplotlib.ft2font
import time:        87 |         87 |                 dateutil._version
import time:        85 |         85 |                   kiwisolver.exceptions
import time:      1648 |       1733 |                 kiwisolver._cext
import time:      2261 |       2261 |                   numpy.ma.core
import time:      1003 |       1003 |                   numpy.ma.extras
import time:       288 |       3551 |                 numpy.ma
import time:      1222 |       1222 |                     matplotlib.artist
import time:       611 |       1832 |                   matplotlib.colorizer
import time:       391 |        391 |                   matplotlib._cm_listed
import time:       261 |        261 |                   matplotlib._cm_multivar
import time:       327 |        327 |                   matplotlib._cm_bivar
import time:      1973 |       4782 |                 matplotlib.cm
import time:      3410 |      57537 |               matplotlib
import time:        10 |      57547 |             matplotlib.colors
import time:        86 |         86 |                     matplotlib._pylab_helpers
import time:       441 |        526 |                   matplotlib.backend_tools
import time:        89 |         89 |                           xml.parsers
import time:       148 |        236 |                         xml.parsers.expat
import time:       984 |       1220 |                       plistlib
import time:       368 |        368 |                         matplotlib._mathtext_data
import time:       418 |        785 |                       matplotlib._afm
import time:      1885 |       3890 |                     matplotlib.font_manager
import time:       138 |        138 |                       matplotlib.hatch
import time:       269 |        269 |                         matplotlib.markers
import time:      2583 |       2852 |                       matplotlib.lines
import time:      8467 |      11456 |                     matplotlib.patches
import time:       564 |        564 |                       matplotlib._text_helpers
import time:       532 |        532 |                       matplotlib.dviread
import time:      1549 |       1549 |                         matplotlib._mathtext
import time:       509 |       2058 |                       matplotlib.mathtext
import time:       183 |        183 |                       matplotlib.texmanager
import time:       392 |       3726 |                     matplotlib.textpath
import time:      2984 |      22054 |                   matplotlib.text
import time:       110 |        110 |                   matplotlib._tight_bbox
import time:      7590 |       7590 |                     matplotlib.collections
import time:      1539 |       9129 |                   matplotlib.widgets
import time:       181 |        181 |                   matplotlib.backend_managers
import time:       148 |        148 |                       matplotlib._layoutgrid
import time:       155 |        302 |                     matplotlib._constrained_layout
import time:       102 |        102 |                     matplotlib._tight_layout
import time:       318 |        721 |                   matplotlib.layout_engine
import time:       975 |      33692 |                 matplotlib.backend_bases
import time:      2441 |      36133 |               matplotlib.image
import time:      3151 |       3151 |                 matplotlib.style.core
import time:       145 |       3296 |               matplotlib.style
import time:        55 |         55 |                 matplotlib._blocking_input
import time:      3217 |       3217 |                       matplotlib.offsetbox
import time:       215 |        215 |                         matplotlib.units
import time:      3102 |       3317 |                       matplotlib.axis
import time:       235 |        235 |                       matplotlib.gridspec
import time:       601 |        601 |                       matplotlib.spines
import time:      1727 |       1727 |                       matplotlib.table
import time:      2177 |      11272 |                     matplotlib.axes._base
import time:       482 |        482 |                             six
import time:        88 |         88 |                             dateutil._common
import time:        30 |         30 |                               six.moves
import time:       128 |        128 |                               dateutil.tz._common
import time:       105 |        105 |                               dateutil.tz._factories
import time:         9 |          9 |                                 six.moves.winreg
import time:       161 |        169 |                               dateutil.tz.win
import time:       856 |       1287 |                             dateutil.tz.tz
import time:      1035 |       2890 |                           dateutil.parser._parser
import time:       237 |        237 |                           dateutil.parser.isoparser
import time:       523 |       3650 |                         dateutil.parser
import time:       130 |       3779 |                       matplotlib.category
import time:      1209 |       1209 |                       matplotlib.contour
import time:       315 |        315 |                         dateutil.rrule
import time:       618 |        932 |                       matplotlib.dates
import time:       351 |        351 |                       matplotlib.inset
import time:       107 |        107 |                         matplotlib.container
import time:       256 |        256 |                         matplotlib.legend_handler
import time:      1224 |       1587 |                       matplotlib.legend
import time:       156 |        156 |                       matplotlib.mlab
import time:      1826 |       1826 |                       matplotlib.quiver
import time:       141 |        141 |                       matplotlib.stackplot
import time:       238 |        238 |                       matplotlib.streamplot
import time:       136 |        136 |                         matplotlib.tri._triangulation
import time:       715 |        715 |                         matplotlib.tri._tricontour
import time:       117 |        117 |                         matplotlib.tri._trifinder
import time:        76 |         76 |                           matplotlib.tri._tritools
import time:       377 |        452 |                         matplotlib.tri._triinterpolate
import time:       410 |        410 |                         matplotlib.tri._tripcolor
import time:        62 |         62 |                         matplotlib.tri._triplot
import time:        92 |         92 |                         matplotlib.tri._trirefine
import time:       562 |       2543 |                       matplotlib.tri
import time:      1096 |       1096 |                       matplotlib.axes._secondary_axes
import time:      7411 |      21265 |                     matplotlib.axes._axes
import time:       939 |      33476 |                   matplotlib.axes
import time:      3550 |       3550 |                   matplotlib.projections.geo
import time:      2947 |       2947 |                   matplotlib.projections.polar
import time:        96 |         96 |                     mpl_toolkits
import time:        97 |         97 |                         mpl_toolkits.mplot3d.proj3d
import time:      4528 |       4624 |                       mpl_toolkits.mplot3d.art3d
import time:      1856 |       1856 |                       mpl_toolkits.mplot3d.axis3d
import time:      3012 |       9491 |                     mpl_toolkits.mplot3d.axes3d
import time:       551 |      10138 |                   mpl_toolkits.mplot3d
import time:       600 |      50708 |                 matplotlib.projections
import time:       832 |        832 |                 matplotlib.colorbar
import time:      2172 |      53767 |               matplotlib.figure
import time:      3918 |      97112 |             matplotlib.pyplot
import time:      3669 |     158643 |           pyvista.plotting.colors
import time:       448 |        448 |           pyvista.plotting.opts
import time:       603 |     159693 |         pyvista.plotting._property
import time:       225 |        225 |               pyvista.plotting.prop3d
import time:       256 |        480 |             pyvista.plotting.actor
import time:       199 |        199 |                   xml.dom.domreg
import time:       290 |        488 |                 xml.dom
import time:       124 |        124 |                 xml.dom.minicompat
import time:        78 |         78 |                   xml.dom.NodeFilter
import time:       242 |        320 |                 xml.dom.xmlbuilder
import time:       977 |       1907 |               xml.dom.minidom
import time:       720 |        720 |               pyvista.plotting.helpers
import time:       276 |       2902 |             pyvista.plotting.camera
import time:      1991 |       1991 |                 matplotlib.backends._backend_agg
import time:       301 |       2291 |               matplotlib.backends.backend_agg
import time:      4268 |       4268 |               vtkmodules.vtkFiltersGeneral
import time:      2915 |       2915 |               vtkmodules.vtkPythonContext2D
import time:     13971 |      23443 |             pyvista.plotting.charts
import time:       123 |        123 |             pyvista.plotting.errors
import time:       303 |        303 |                 pyvista.plotting.tools
import time:       225 |        527 |               pyvista.plotting._plotting
import time:       260 |        260 |               pyvista.plotting.lookup_table
import time:      2816 |       2816 |                     vtkmodules.vtkFiltersPython
import time:       531 |       3346 |                   pyvista.plotting.utilities.algorithms
import time:        86 |         86 |                   pyvista.plotting.utilities.cubemap
import time:        69 |         69 |                   pyvista.plotting.utilities.gl_checks
import time:       112 |        112 |                   pyvista.plotting.utilities.regression
import time:       110 |        110 |                   pyvista.plotting.utilities.sphinx_gallery
import time:       477 |       4199 |                 pyvista.plotting.utilities
import time:        10 |       4208 |               pyvista.plotting.utilities.algorithms
import time:      3448 |       3448 |               vtkmodules.vtkImagingCore
import time:      2905 |       2905 |               vtkmodules.vtkImagingMath
import time:      3499 |       3499 |                 vtkmodules.vtkIOCore
import time:      3984 |       3984 |                 vtkmodules.vtkIOImage
import time:      3021 |       3021 |                 vtkmodules.vtkRenderingHyperTreeGrid
import time:      3259 |       3259 |                 vtkmodules.vtkRenderingUI
import time:      4687 |      18448 |               vtkmodules.vtkRenderingOpenGL2
import time:     11185 |      40978 |             pyvista.plotting.mapper
import time:       196 |        196 |             pyvista.plotting.prop_collection
import time:       189 |        189 |             pyvista.plotting.render_passes
import time:      2089 |      70397 |           pyvista.plotting.renderer
import time:       984 |      71381 |         pyvista.plotting._typing
import time:       131 |        131 |         pyvista.plotting.actor_properties
import time:       193 |        193 |         pyvista.plotting.affine_widget
import time:      5294 |       5294 |           pyvista.plotting.axes_actor
import time:       201 |       5494 |         pyvista.plotting.axes
import time:       141 |        141 |               pyvista.plotting.interactor_style_registry
import time:       226 |        226 |               pyvista.plotting.theme_registry
import time:       737 |       1103 |             pyvista.plotting.themes
import time:       835 |       1938 |           pyvista.plotting.text
import time:       728 |       2666 |         pyvista.plotting.axes_assembly
import time:       244 |        244 |         pyvista.plotting.component_registry
import time:       208 |        208 |         pyvista.plotting.composite_mapper
import time:       189 |        189 |         pyvista.plotting.cube_axes_actor
import time:       116 |        116 |         pyvista.plotting.follower
import time:       210 |        210 |         pyvista.plotting.lights
import time:       401 |        401 |         pyvista.plotting.picking
import time:      4138 |       4138 |           pyvista.plotting.render_window_interactor
import time:       105 |        105 |             pyvista.plotting.background_renderer
import time:       227 |        332 |           pyvista.plotting.renderers
import time:       160 |        160 |           pyvista.plotting.scalar_bars
import time:       227 |        227 |           pyvista.plotting.texture
import time:        97 |         97 |           pyvista.plotting.volume
import time:       711 |        711 |           pyvista.plotting.volume_property
import time:       502 |        502 |           pyvista.plotting.widgets
import time:      2136 |       8301 |         pyvista.plotting.plotter
import time:      2498 |     275067 |       pyvista.plotting
import time:      8295 |       8295 |         PySide6.QtOpenGL
import time:     27805 |      36099 |       qtpy.QtGui
import time:      2885 |       2885 |         PySide6.QtOpenGLWidgets
import time:     11118 |      14003 |       qtpy.QtWidgets
import time:       136 |        136 |       pyvistaqt.counter
import time:       204 |        204 |       pyvistaqt.dialog
import time:       124 |        124 |       pyvistaqt.editor
import time:        77 |         77 |         vtkmodules.qt
import time:       374 |        450 |       pyvistaqt.rwi
import time:        80 |         80 |       pyvistaqt.utils
import time:        89 |         89 |       pyvistaqt.window
import time:      1490 |     487529 |     pyvistaqt.plotting
import time:      1324 |     520677 |   pyvistaqt
import time:       202 |        202 |     styles
import time:       317 |        518 |   icons
import time:       213 |        213 |   appearance_panel
import time:       278 |        278 |             scipy.__config__
import time:        74 |         74 |             scipy.version
import time:        17 |         17 |               scipy._distributor_init_local
import time:       114 |        131 |             scipy._distributor_init
import time:        37 |         37 |                 cython
import time:       349 |        349 |                 _sysconfigdata__darwin_darwin
import time:       136 |        136 |                 _osx_support
import time:       761 |       1281 |               scipy._lib._testutils
import time:       138 |       1418 |             scipy._lib
import time:       730 |        730 |             scipy._lib._pep440
import time:      2401 |       2401 |                 scipy._cyutility
import time:      2718 |       5118 |               scipy._lib._ccallback_c
import time:       132 |       5250 |             scipy._lib._ccallback
import time:       473 |       8350 |           scipy
import time:       140 |        140 |           numba._version
import time:        62 |         62 |             numba.misc
import time:       183 |        244 |           numba.misc.init_utils
import time:        62 |         62 |           numba.core
import time:       135 |        135 |               yaml.error
import time:       197 |        197 |               yaml.tokens
import time:       165 |        165 |               yaml.events
import time:       187 |        187 |               yaml.nodes
import time:      1736 |       1736 |                 yaml.reader
import time:       208 |        208 |                 yaml.scanner
import time:       123 |        123 |                 yaml.parser
import time:        81 |         81 |                 yaml.composer
import time:       434 |        434 |                 yaml.constructor
import time:       626 |        626 |                 yaml.resolver
import time:       714 |       3919 |               yaml.loader
import time:       199 |        199 |                 yaml.emitter
import time:       200 |        200 |                 yaml.serializer
import time:       185 |        185 |                 yaml.representer
import time:       434 |       1016 |               yaml.dumper
import time:      2693 |       2693 |                 yaml._yaml
import time:       218 |       2911 |               yaml.cyaml
import time:       713 |       9238 |             yaml
import time:       121 |        121 |                 llvmlite._version
import time:       189 |        309 |               llvmlite
import time:        65 |         65 |                   llvmlite.binding.common
import time:        55 |         55 |                   llvmlite.utils
import time:       633 |        752 |                 llvmlite.binding.ffi
import time:        77 |         77 |                     importlib.resources._itertools
import time:       996 |       1073 |                   importlib.resources.readers
import time:       135 |       1207 |                 importlib.readers
import time:      6531 |       8490 |               llvmlite.binding.dylib
import time:        73 |         73 |                   llvmlite.binding.initfini
import time:        99 |         99 |                   llvmlite.binding.config
import time:       415 |        585 |                 llvmlite.binding.targets
import time:       106 |        106 |                 llvmlite.binding.object_file
import time:      2353 |       3043 |               llvmlite.binding.executionengine
import time:        64 |         64 |               llvmlite.binding.linker
import time:        88 |         88 |                         llvmlite.ir._utils
import time:       478 |        566 |                       llvmlite.ir.types
import time:       679 |        679 |                       llvmlite.ir.values
import time:        78 |         78 |                         llvmlite.ir.context
import time:       129 |        207 |                       llvmlite.ir.module
import time:       535 |        535 |                         llvmlite.ir.instructions
import time:       300 |        835 |                       llvmlite.ir.builder
import time:        89 |         89 |                       llvmlite.ir.transforms
import time:       900 |       3272 |                     llvmlite.ir
import time:       255 |       3526 |                   llvmlite.binding.typeref
import time:       546 |       4072 |                 llvmlite.binding.value
import time:        79 |         79 |                 llvmlite.binding.context
import time:       702 |       4852 |               llvmlite.binding.module
import time:        58 |         58 |               llvmlite.binding.options
import time:       518 |        518 |               llvmlite.binding.newpassmanagers
import time:        70 |         70 |               llvmlite.binding.analysis
import time:       129 |        129 |               llvmlite.binding.orcjit
import time:       737 |      18265 |             llvmlite.binding
import time:       514 |      28016 |           numba.core.config
import time:        20 |         20 |                 gc
import time:       119 |        139 |               timeit
import time:       518 |        657 |             numba.core.utils
import time:       445 |        445 |             numba.core.types.abstract
import time:        42 |         42 |                   colorama
import time:       514 |        556 |                 numba.core.errors
import time:       181 |        736 |               numba.core.types.common
import time:       173 |        173 |                   numba.core.typeconv.castgraph
import time:       101 |        274 |                 numba.core.typeconv
import time:        83 |         83 |                   numba.core.consts
import time:       597 |        680 |                 numba.core.ir
import time:       807 |       1759 |               numba.core.types.misc
import time:       592 |       3087 |             numba.core.types.containers
import time:       405 |        405 |             numba.core.types.functions
import time:       187 |        187 |             numba.core.types.iterators
import time:       409 |        409 |             numba.core.types.npytypes
import time:        62 |         62 |               numba.np
import time:       154 |        154 |               numba.np.npdatetime_helpers
import time:       330 |        545 |             numba.core.types.scalars
import time:       180 |        180 |             numba.core.types.function_type
import time:       888 |       6799 |           numba.core.types
import time:      2535 |       2535 |                       numba.core.typeconv._typeconv
import time:       111 |       2645 |                     numba.core.typeconv.typeconv
import time:      2276 |       4921 |                   numba.core.typeconv.rules
import time:       140 |        140 |                     numba.core.targetconfig
import time:       139 |        139 |                     numba.core.cpu_options
import time:       438 |        716 |                   numba.core.typing.templates
import time:      2766 |       2766 |                             numpy.random._common
import time:       157 |        157 |                               hmac
import time:       153 |        309 |                             secrets
import time:      2744 |       5818 |                           numpy.random.bit_generator
import time:      2590 |       8408 |                         numpy.random._bounded_integers
import time:      3086 |       3086 |                             numpy.random._pcg64
import time:      3368 |       6453 |                           numpy.random._generator
import time:      2774 |       2774 |                           numpy.random._mt19937
import time:      3326 |       3326 |                           numpy.random._philox
import time:      2677 |       2677 |                           numpy.random._sfc64
import time:      2824 |       2824 |                           numpy.random.mtrand
import time:       179 |      18232 |                         numpy.random._pickle
import time:       202 |      26840 |                       numpy.random
import time:        11 |      26851 |                     numpy.random.bit_generator
import time:       134 |        134 |                               numba.core.datamodel.manager
import time:       101 |        101 |                               numba.core.datamodel.packer
import time:        52 |         52 |                               numba.core.datamodel.registry
import time:       657 |        657 |                               numba.core.datamodel.models
import time:       343 |       1285 |                             numba.core.datamodel
import time:        10 |       1294 |                           numba.core.datamodel.models
import time:       171 |       1465 |                         numba.core.debuginfo
import time:       414 |       1878 |                       numba.core.cgutils
import time:       827 |       2705 |                     numba.np.numpy_support
import time:       135 |        135 |                         numpy.polynomial.polyutils
import time:       337 |        337 |                         numpy.polynomial._polybase
import time:       641 |       1112 |                       numpy.polynomial.chebyshev
import time:       152 |        152 |                       numpy.polynomial.hermite
import time:       151 |        151 |                       numpy.polynomial.hermite_e
import time:       145 |        145 |                       numpy.polynomial.laguerre
import time:       120 |        120 |                       numpy.polynomial.legendre
import time:       141 |        141 |                       numpy.polynomial.polynomial
import time:      1110 |       2928 |                     numpy.polynomial
import time:       332 |      32814 |                   numba.core.typing.typeof
import time:       515 |      38965 |                 numba.core.typing.context
import time:       175 |      39139 |               numba.core.typing
import time:        13 |      39152 |             numba.core.typing.typeof
import time:       109 |        109 |             numba.core.typing.asnumbatype
import time:       173 |      39432 |           numba.misc.special
import time:        55 |         55 |               numba.stencils
import time:       226 |        226 |                   numba.core.imputils
import time:      3012 |       3012 |                     numba._helperlib
import time:       176 |        176 |                         numba.core.itanium_mangler
import time:       139 |        315 |                       numba.core.funcdesc
import time:       212 |        212 |                       numba.core.generators
import time:        89 |         89 |                       numba.core.removerefctpass
import time:      2718 |       2718 |                         numba._dynfunc
import time:       104 |       2822 |                       numba.core.environment
import time:       275 |        275 |                         numba.core.controlflow
import time:       411 |        686 |                       numba.core.analysis
import time:        80 |         80 |                       numba.misc.firstlinefinder
import time:       128 |        128 |                           coverage.version
import time:       578 |        578 |                             coverage.env
import time:       213 |        213 |                                 coverage.exceptions
import time:       295 |        295 |                                   coverage.types
import time:       509 |        803 |                                 coverage.misc
import time:       757 |       1772 |                               coverage.files
import time:       455 |        455 |                               coverage.plugin
import time:       565 |        565 |                                 coverage.results
import time:       201 |        766 |                               coverage.report_core
import time:       428 |       3419 |                             coverage.annotate
import time:       661 |        661 |                                   configparser
import time:        72 |         72 |                                           tomllib._types
import time:       479 |        550 |                                         tomllib._re
import time:       324 |        873 |                                       tomllib._parser
import time:       175 |       1048 |                                     tomllib
import time:       175 |       1223 |                                   coverage.tomlconfig
import time:       423 |       2306 |                                 coverage.config
import time:        73 |         73 |                                 coverage.disposition
import time:       221 |        221 |                                 coverage.pytracer
import time:       120 |        120 |                                   coverage.bytecode
import time:       287 |        287 |                                   coverage.debug
import time:        80 |         80 |                                     coverage.phystokens
import time:       752 |        831 |                                   coverage.parser
import time:       625 |       1861 |                                 coverage.sysmon
import time:      3285 |       3285 |                                 coverage.tracer
import time:       415 |       8158 |                               coverage.core
import time:       266 |        266 |                                 glob
import time:      3227 |       3227 |                                       _sqlite3
import time:       187 |       3414 |                                     sqlite3.dbapi2
import time:       195 |       3608 |                                   sqlite3
import time:       106 |        106 |                                   coverage.numbits
import time:       130 |        130 |                                   coverage.sqlitedb
import time:       556 |       4398 |                                 coverage.sqldata
import time:       365 |       5028 |                               coverage.data
import time:       333 |      13518 |                             coverage.collector
import time:        70 |         70 |                             coverage.context
import time:       162 |        162 |                               coverage.templite
import time:      1123 |       1285 |                             coverage.html
import time:       193 |        193 |                                 coverage.regions
import time:       290 |        482 |                               coverage.python
import time:       362 |        844 |                             coverage.inorout
import time:       124 |        124 |                             coverage.jsonreport
import time:        94 |         94 |                             coverage.lcovreport
import time:       220 |        220 |                                   multiprocessing.process
import time:       165 |        165 |                                   multiprocessing.reduction
import time:       440 |        824 |                                 multiprocessing.context
import time:       121 |        945 |                               multiprocessing
import time:        92 |       1036 |                             coverage.multiproc
import time:        92 |         92 |                             coverage.patch
import time:       170 |        170 |                             coverage.plugin_support
import time:       128 |        128 |                             coverage.report
import time:       343 |        343 |                             coverage.xmlreport
import time:      1251 |      22947 |                           coverage.control
import time:       330 |      23404 |                         coverage
import time:      1063 |      24467 |                       numba.misc.coverage_support
import time:       730 |      29397 |                     numba.core.lowering
import time:       399 |        399 |                         numba.cloudpickle.cloudpickle
import time:       267 |        665 |                       numba.cloudpickle
import time:       176 |        841 |                     numba.core.serialize
import time:      1114 |      34362 |                   numba.core.pythonapi
import time:       552 |      35140 |                 numba.core.extending
import time:       218 |        218 |                   numba.core.transforms
import time:       147 |        365 |                 numba.core.postproc
import time:       118 |        118 |                   numba.core.rewrites.registry
import time:       127 |        127 |                   numba.core.rewrites.static_getitem
import time:        77 |         77 |                   numba.core.rewrites.static_raise
import time:        66 |         66 |                   numba.core.rewrites.static_binop
import time:        77 |         77 |                   numba.core.rewrites.ir_print
import time:       149 |        611 |                 numba.core.rewrites
import time:       588 |      36702 |               numba.core.ir_utils
import time:       100 |        100 |                 numba.core.descriptors
import time:      2522 |       2522 |                     numba._devicearray
import time:      2703 |       5224 |                   numba._dispatcher
import time:       105 |        105 |                     numba.core.tracing
import time:       628 |        628 |                       numba.core.byteflow
import time:        87 |         87 |                       numba.core.unsafe
import time:       231 |        231 |                       numba.core.unsafe.eh
import time:        65 |         65 |                           numba.cpython
import time:        93 |        158 |                         numba.cpython.unsafe
import time:       174 |        332 |                       numba.cpython.unsafe.tuple
import time:      1132 |       2408 |                     numba.core.interpreter
import time:       323 |        323 |                     numba.core.bytecode
import time:       193 |        193 |                         numba.core.event
import time:        79 |         79 |                         numba.core.compiler_lock
import time:       431 |        431 |                                     numba.core.typeinfer
import time:       233 |        233 |                                     numba.stencils.stencilparfor
import time:      1848 |       1848 |                                     numba.core.typing.npydecl
import time:       430 |        430 |                                     numba.parfors.array_analysis
import time:      1996 |       4937 |                                   numba.parfors.parfor
import time:        74 |         74 |                                   numba.core.sigutils
import time:       118 |        118 |                                   numba.parfors.parfor_lowering_utils
import time:      1201 |       6328 |                                 numba.parfors.parfor_lowering
import time:        90 |       6418 |                               numba.parfors
import time:        10 |       6427 |                             numba.parfors.parfor
import time:      1484 |       7911 |                           numba.core.typing.builtins
import time:        69 |         69 |                           numba.extending
import time:       855 |       8834 |                         numba.cpython.builtins
import time:       499 |       9604 |                       numba.core.base
import time:       509 |      10112 |                     numba.core.callconv
import time:       112 |        112 |                       numba.core.callwrapper
import time:        78 |         78 |                         numba.core.llvm_bindings
import time:       164 |        164 |                               numba.core.runtime.nrtdynmod
import time:      2815 |       2815 |                               numba.core.runtime._nrt_python
import time:       274 |       3252 |                             numba.core.runtime.nrt
import time:       149 |       3401 |                           numba.core.runtime
import time:      1074 |       4474 |                         numba.core.runtime.nrtopt
import time:       101 |        101 |                         numba.misc.inspection
import time:       248 |        248 |                         numba.misc.llvm_pass_timings
import time:       739 |       5638 |                       numba.core.codegen
import time:        86 |         86 |                         numba.core.intrinsics
import time:       105 |        191 |                       numba.core.externals
import time:        82 |         82 |                       numba.core.fastmathpass
import time:       184 |        184 |                       numba.core.options
import time:        63 |         63 |                       numba.core.entrypoints
import time:       122 |        122 |                       numba.np.ufunc_db
import time:       374 |       6764 |                     numba.core.cpu
import time:       285 |        285 |                     numba.core.compiler_machinery
import time:       202 |        202 |                       numba.core.ssa
import time:       500 |        701 |                     numba.core.untyped_passes
import time:        63 |         63 |                       numba.core.annotations
import time:       223 |        223 |                       numba.core.annotations.type_annotations
import time:       666 |        951 |                     numba.core.typed_passes
import time:       364 |        364 |                       numba.core.pylowering
import time:       126 |        489 |                     numba.core.object_mode_passes
import time:       960 |      23094 |                   numba.core.compiler
import time:       167 |        167 |                     numba.misc.appdirs
import time:       788 |        954 |                   numba.core.caching
import time:      1127 |      30398 |                 numba.core.dispatcher
import time:       183 |      30680 |               numba.core.registry
import time:       299 |      67734 |             numba.stencils.stencil
import time:       233 |      67966 |           numba.core.decorators
import time:      3052 |       3052 |               numba.np.ufunc._internal
import time:       266 |        266 |                 numba.np.ufunc.wrappers
import time:       155 |        155 |                   numba.core.target_extension
import time:        59 |         59 |                   numba.np.ufunc.sigparse
import time:       373 |        586 |                 numba.np.ufunc.ufuncbuilder
import time:       434 |       1285 |               numba.np.ufunc.parallel
import time:       114 |        114 |                 numba.np.ufunc.ufunc_base
import time:       307 |        420 |               numba.np.ufunc.dufunc
import time:       185 |        185 |               numba.np.ufunc.gufunc
import time:       344 |       5284 |             numba.np.ufunc.decorators
import time:       251 |        251 |             numba.np.ufunc.array_exprs
import time:       163 |       5696 |           numba.np.ufunc
import time:        81 |         81 |               numba.experimental.jitclass.decorators
import time:      2623 |       2623 |                 numba.experimental.jitclass._box
import time:       238 |       2860 |               numba.experimental.jitclass.boxing
import time:      1168 |       1168 |               numba.experimental.jitclass.overloads
import time:       157 |       4265 |             numba.experimental.jitclass
import time:        61 |       4325 |           numba.experimental
import time:       319 |        319 |           numba.core.withcontexts
import time:        74 |         74 |           numba.typed
import time:       969 |     162387 |         numba
import time:      3618 |     166005 |       surfaces
import time:       585 |     166590 |     parameter_grid
import time:       153 |        153 |       ui_helpers
import time:       375 |        528 |     parameter_grid_panel
import time:       339 |     167455 |   parameters_panel
import time:       357 |        357 |   render_worker
import time:       268 |        268 |   view_panel
import time:      8748 |     752943 | app
