
--- stderr ---
import time: self [us] | cumulative | imported package
import time:      1727 |       1727 |                                 _heapq
import time:       108 |       1834 |                               heapq
import time:       448 |       2282 |                             difflib
import time:      1228 |       3509 |                           unittest.case
import time:       114 |        114 |                           unittest.suite
import time:       369 |        369 |                           unittest.loader
import time:        61 |         61 |                               unittest.signals
import time:       332 |        392 |                             unittest.runner
import time:       308 |        700 |                           unittest.main
import time:      1347 |       6331 |                         unittest
import time:       137 |       6468 |                       pyparsing.testing
import time:      1435 |       1435 |                       pyparsing.common
import time:       971 |      15431 |                     pyparsing
import time:       154 |      15584 |                   matplotlib._fontconfig_pattern
import time:       198 |        198 |                   matplotlib._enums
import time:       896 |      35637 |                 matplotlib.rcsetup
import time:      2083 |       2083 |                 matplotlib.ft2font
import time:        85 |         85 |                 dateutil._version
import time:        91 |         91 |                   kiwisolver.exceptions
import time:      1716 |       1807 |                 kiwisolver._cext
import time:      2212 |       2212 |                   numpy.ma.core
import time:      1023 |       1023 |                   numpy.ma.extras
import time:       285 |       3519 |                 numpy.ma
import time:      1029 |       1029 |                     matplotlib.artist
import time:       488 |       1516 |                   matplotlib.colorizer
import time:       409 |        409 |                   matplotlib._cm_listed
import time:       259 |        259 |                   matplotlib._cm_multivar
import time:       343 |        343 |                   matplotlib._cm_bivar
import time:      1929 |       4454 |                 matplotlib.cm
import time:      3105 |      53445 |               matplotlib
import time:         8 |      53452 |             matplotlib.colors
import time:        77 |         77 |                     matplotlib._pylab_helpers
import time:       436 |        512 |                   matplotlib.backend_tools
import time:        58 |         58 |                           xml.parsers
import time:       108 |        166 |                         xml.parsers.expat
import time:       800 |        966 |                       plistlib
import time:       373 |        373 |                         matplotlib._mathtext_data
import time:       363 |        736 |                       matplotlib._afm
import time:      1801 |       3501 |                     matplotlib.font_manager
import time:       135 |        135 |                       matplotlib.hatch
import time:       238 |        238 |                         matplotlib.markers
import time:      2123 |       2360 |                       matplotlib.lines
import time:      8186 |      10680 |                     matplotlib.patches
import time:       527 |        527 |                       matplotlib._text_helpers
import time:       514 |        514 |                       matplotlib.dviread
import time:      1158 |       1158 |                         matplotlib._mathtext
import time:       368 |       1526 |                       matplotlib.mathtext
import time:       120 |        120 |                       matplotlib.texmanager
import time:       285 |       2970 |                     matplotlib.textpath
import time:      2875 |      20024 |                   matplotlib.text
import time:        82 |         82 |                   matplotlib._tight_bbox
import time:      7276 |       7276 |                     matplotlib.collections
import time:      1072 |       8348 |                   matplotlib.widgets
import time:       117 |        117 |                   matplotlib.backend_managers
import time:       110 |        110 |                       matplotlib._layoutgrid
import time:       126 |        235 |                     matplotlib._constrained_layout
import time:        86 |         86 |                     matplotlib._tight_layout
import time:       250 |        570 |                   matplotlib.layout_engine
import time:       899 |      30549 |                 matplotlib.backend_bases
import time:      2360 |      32908 |               matplotlib.image
import time:      2869 |       2869 |                 matplotlib.style.core
import time:       133 |       3002 |               matplotlib.style
import time:        53 |         53 |                 matplotlib._blocking_input
import time:      3014 |       3014 |                       matplotlib.offsetbox
import time:       149 |        149 |                         matplotlib.units
import time:      2682 |       2831 |                       matplotlib.axis
import time:       199 |        199 |                       matplotlib.gridspec
import time:       565 |        565 |                       matplotlib.spines
import time:      1455 |       1455 |                       matplotlib.table
import time:      1991 |      10053 |                     matplotlib.axes._base
import time:       456 |        456 |                             six
import time:        83 |         83 |                             dateutil._common
import time:        36 |         36 |                               six.moves
import time:       107 |        107 |                               dateutil.tz._common
import time:        91 |         91 |                               dateutil.tz._factories
import time:         9 |          9 |                                 six.moves.winreg
import time:       141 |        149 |                               dateutil.tz.win
import time:       628 |       1009 |                             dateutil.tz.tz
import time:       884 |       2431 |                           dateutil.parser._parser
import time:       138 |        138 |                           dateutil.parser.isoparser
import time:       321 |       2888 |                         dateutil.parser
import time:       117 |       3005 |                       matplotlib.category
import time:      1089 |       1089 |                       matplotlib.contour
import time:       281 |        281 |                         dateutil.rrule
import time:       531 |        811 |                       matplotlib.dates
import time:       334 |        334 |                       matplotlib.inset
import time:        90 |         90 |                         matplotlib.container
import time:       298 |        298 |                         matplotlib.legend_handler
import time:      1055 |       1441 |                       matplotlib.legend
import time:       168 |        168 |                       matplotlib.mlab
import time:      1547 |       1547 |                       matplotlib.quiver
import time:        78 |         78 |                       matplotlib.stackplot
import time:       168 |        168 |                       matplotlib.streamplot
import time:       110 |        110 |                         matplotlib.tri._triangulation
import time:       684 |        684 |                         matplotlib.tri._tricontour
import time:       114 |        114 |                         matplotlib.tri._trifinder
import time:        76 |         76 |                           matplotlib.tri._tritools
import time:       362 |        438 |                         matplotlib.tri._triinterpolate
import time:       371 |        371 |                         matplotlib.tri._tripcolor
import time:        66 |         66 |                         matplotlib.tri._triplot
import time:        80 |         80 |                         matplotlib.tri._trirefine
import time:       542 |       2402 |                       matplotlib.tri
import time:      1095 |       1095 |                       matplotlib.axes._secondary_axes
import time:      6370 |      18504 |                     matplotlib.axes._axes
import time:       818 |      29374 |                   matplotlib.axes
import time:      3395 |       3395 |                   matplotlib.projections.geo
import time:      2723 |       2723 |                   matplotlib.projections.polar
import time:        66 |         66 |                     mpl_toolkits
import time:        84 |         84 |                         mpl_toolkits.mplot3d.proj3d
import time:      4175 |       4258 |                       mpl_toolkits.mplot3d.art3d
import time:      1816 |       1816 |                       mpl_toolkits.mplot3d.axis3d
import time:      2758 |       8831 |                     mpl_toolkits.mplot3d.axes3d
import time:       447 |       9343 |                   mpl_toolkits.mplot3d
import time:       339 |      45170 |                 matplotlib.projections
import time:       655 |        655 |                 matplotlib.colorbar
import time:      1983 |      47860 |               matplotlib.figure
import time:      3823 |      87590 |             matplotlib.pyplot
import time:      3312 |     144642 |           pyvista.plotting.colors
import time:       407 |        407 |           pyvista.plotting.opts
import time:       493 |     145541 |         pyvista.plotting._property
import time:       217 |        217 |               pyvista.plotting.prop3d
import time:       223 |        440 |             pyvista.plotting.actor
import time:        89 |         89 |                   xml.dom.domreg
import time:      1039 |       1127 |                 xml.dom
import time:        78 |         78 |                 xml.dom.minicompat
import time:        53 |         53 |                   xml.dom.NodeFilter
import time:       244 |        296 |                 xml.dom.xmlbuilder
import time:      1209 |       2709 |               xml.dom.minidom
import time:       552 |        552 |               pyvista.plotting.helpers
import time:       231 |       3490 |             pyvista.plotting.camera
import time:      1741 |       1741 |                 matplotlib.backends._backend_agg
import time:       252 |       1993 |               matplotlib.backends.backend_agg
import time:      3545 |       3545 |               vtkmodules.vtkFiltersGeneral
import time:      2468 |       2468 |               vtkmodules.vtkPythonContext2D
import time:     12085 |      20089 |             pyvista.plotting.charts
import time:        97 |         97 |             pyvista.plotting.errors
import time:       267 |        267 |                 pyvista.plotting.tools
import time:       204 |        471 |               pyvista.plotting._plotting
import time:       230 |        230 |               pyvista.plotting.lookup_table
import time:      2485 |       2485 |                     vtkmodules.vtkFiltersPython
import time:       482 |       2967 |                   pyvista.plotting.utilities.algorithms
import time:        74 |         74 |                   pyvista.plotting.utilities.cubemap
import time:        61 |         61 |                   pyvista.plotting.utilities.gl_checks
import time:       101 |        101 |                   pyvista.plotting.utilities.regression
import time:        97 |         97 |                   pyvista.plotting.utilities.sphinx_gallery
import time:       427 |       3724 |                 pyvista.plotting.utilities
import time:         8 |       3731 |               pyvista.plotting.utilities.algorithms
import time:      2994 |       2994 |               vtkmodules.vtkImagingCore
import time:      2460 |       2460 |               vtkmodules.vtkImagingMath
import time:      2692 |       2692 |                 vtkmodules.vtkIOCore
import time:      3503 |       3503 |                 vtkmodules.vtkIOImage
import time:      2557 |       2557 |                 vtkmodules.vtkRenderingHyperTreeGrid
import time:      2518 |       2518 |                 vtkmodules.vtkRenderingUI
import time:      3854 |      15122 |               vtkmodules.vtkRenderingOpenGL2
import time:     10055 |      35061 |             pyvista.plotting.mapper
import time:       115 |        115 |             pyvista.plotting.prop_collection
import time:       127 |        127 |             pyvista.plotting.render_passes
import time:      1674 |      61091 |           pyvista.plotting.renderer
import time:       939 |      62029 |         pyvista.plotting._typing
import time:       101 |        101 |         pyvista.plotting.actor_properties
import time:       167 |        167 |         pyvista.plotting.affine_widget
import time:      4929 |       4929 |           pyvista.plotting.axes_actor
import time:       226 |       5154 |         pyvista.plotting.axes
import time:       157 |        157 |               pyvista.plotting.interactor_style_registry
import time:       231 |        231 |               pyvista.plotting.theme_registry
import time:       716 |       1103 |             pyvista.plotting.themes
import time:       871 |       1974 |           pyvista.plotting.text
import time:       722 |       2695 |         pyvista.plotting.axes_assembly
import time:       247 |        247 |         pyvista.plotting.component_registry
import time:       203 |        203 |         pyvista.plotting.composite_mapper
import time:       177 |        177 |         pyvista.plotting.cube_axes_actor
import time:       134 |        134 |         pyvista.plotting.follower
import time:       213 |        213 |         pyvista.plotting.lights
import time:       382 |        382 |         pyvista.plotting.picking
import time:      3864 |       3864 |           pyvista.plotting.render_window_interactor
import time:       122 |        122 |             pyvista.plotting.background_renderer
import time:       236 |        357 |           pyvista.plotting.renderers
import time:       163 |        163 |           pyvista.plotting.scalar_bars
import time:       213 |        213 |           pyvista.plotting.texture
import time:       101 |        101 |           pyvista.plotting.volume
import time:       636 |        636 |           pyvista.plotting.volume_property
import time:       476 |        476 |           pyvista.plotting.widgets
import time:      2025 |       7831 |         pyvista.plotting.plotter
import time:      2485 |     248661 |       pyvista.plotting
import time:      6836 |       6836 |         PySide6.QtOpenGL
import time:     22558 |      29393 |       qtpy.QtGui
import time:      2589 |       2589 |         PySide6.QtOpenGLWidgets
import time:      9974 |      12562 |       qtpy.QtWidgets
import time:       107 |        107 |       pyvistaqt.counter
import time:       170 |        170 |       pyvistaqt.dialog
import time:       101 |        101 |       pyvistaqt.editor
import time:        65 |         65 |         vtkmodules.qt
import time:       294 |        359 |       pyvistaqt.rwi
import time:        64 |         64 |       pyvistaqt.utils
import time:        74 |         74 |       pyvistaqt.window
import time:      1396 |     444961 |     pyvistaqt.plotting
import time:      1083 |     474093 |   pyvistaqt
import time:        96 |         96 |     styles
import time:       222 |        317 |   icons
import time:        58 |         58 |     panels
import time:       175 |        233 |   panels.appearance
import time:       213 |        213 |             scipy.__config__
import time:        49 |         49 |             scipy.version
import time:        12 |         12 |               scipy._distributor_init_local
import time:        94 |        106 |             scipy._distributor_init
import time:        30 |         30 |                 cython
import time:       296 |        296 |                 _sysconfigdata__darwin_darwin
import time:       109 |        109 |                 _osx_support
import time:      1997 |       2430 |               scipy._lib._testutils
import time:       120 |       2550 |             scipy._lib
import time:       616 |        616 |             scipy._lib._pep440
import time:      2220 |       2220 |                 scipy._cyutility
import time:      2208 |       4428 |               scipy._lib._ccallback_c
import time:       110 |       4537 |             scipy._lib._ccallback
import time:       345 |       8413 |           scipy
import time:       110 |        110 |           numba._version
import time:        54 |         54 |             numba.misc
import time:       161 |        214 |           numba.misc.init_utils
import time:        48 |         48 |           numba.core
import time:       117 |        117 |               yaml.error
import time:       159 |        159 |               yaml.tokens
import time:       109 |        109 |               yaml.events
import time:        63 |         63 |               yaml.nodes
import time:      1811 |       1811 |                 yaml.reader
import time:       173 |        173 |                 yaml.scanner
import time:       111 |        111 |                 yaml.parser
import time:        75 |         75 |                 yaml.composer
import time:       377 |        377 |                 yaml.constructor
import time:       537 |        537 |                 yaml.resolver
import time:       613 |       3694 |               yaml.loader
import time:       149 |        149 |                 yaml.emitter
import time:       105 |        105 |                 yaml.serializer
import time:       130 |        130 |                 yaml.representer
import time:       317 |        699 |               yaml.dumper
import time:      2227 |       2227 |                 yaml._yaml
import time:       153 |       2380 |               yaml.cyaml
import time:       435 |       7652 |             yaml
import time:        75 |         75 |                 llvmlite._version
import time:       118 |        192 |               llvmlite
import time:        49 |         49 |                   llvmlite.binding.common
import time:        45 |         45 |                   llvmlite.utils
import time:       516 |        610 |                 llvmlite.binding.ffi
import time:        52 |         52 |                     importlib.resources._itertools
import time:       364 |        416 |                   importlib.resources.readers
import time:       126 |        541 |                 importlib.readers
import time:      5788 |       6937 |               llvmlite.binding.dylib
import time:        72 |         72 |                   llvmlite.binding.initfini
import time:        97 |         97 |                   llvmlite.binding.config
import time:       390 |        558 |                 llvmlite.binding.targets
import time:        99 |         99 |                 llvmlite.binding.object_file
import time:      2370 |       3027 |               llvmlite.binding.executionengine
import time:        63 |         63 |               llvmlite.binding.linker
import time:        85 |         85 |                         llvmlite.ir._utils
import time:       381 |        466 |                       llvmlite.ir.types
import time:       482 |        482 |                       llvmlite.ir.values
import time:        59 |         59 |                         llvmlite.ir.context
import time:        94 |        153 |                       llvmlite.ir.module
import time:       436 |        436 |                         llvmlite.ir.instructions
import time:       229 |        665 |                       llvmlite.ir.builder
import time:        85 |         85 |                       llvmlite.ir.transforms
import time:       596 |       2443 |                     llvmlite.ir
import time:       260 |       2703 |                   llvmlite.binding.typeref
import time:       528 |       3231 |                 llvmlite.binding.value
import time:        74 |         74 |                 llvmlite.binding.context
import time:       709 |       4013 |               llvmlite.binding.module
import time:        60 |         60 |               llvmlite.binding.options
import time:       513 |        513 |               llvmlite.binding.newpassmanagers
import time:        68 |         68 |               llvmlite.binding.analysis
import time:       175 |        175 |               llvmlite.binding.orcjit
import time:       665 |      15708 |             llvmlite.binding
import time:       382 |      23742 |           numba.core.config
import time:        22 |         22 |                 gc
import time:       128 |        150 |               timeit
import time:       528 |        677 |             numba.core.utils
import time:       454 |        454 |             numba.core.types.abstract
import time:        42 |         42 |                   colorama
import time:       500 |        542 |                 numba.core.errors
import time:       187 |        728 |               numba.core.types.common
import time:       147 |        147 |                   numba.core.typeconv.castgraph
import time:       102 |        248 |                 numba.core.typeconv
import time:        86 |         86 |                   numba.core.consts
import time:       633 |        719 |                 numba.core.ir
import time:       760 |       1726 |               numba.core.types.misc
import time:       589 |       3042 |             numba.core.types.containers
import time:       408 |        408 |             numba.core.types.functions
import time:       111 |        111 |             numba.core.types.iterators
import time:       306 |        306 |             numba.core.types.npytypes
import time:        54 |         54 |               numba.np
import time:       137 |        137 |               numba.np.npdatetime_helpers
import time:       230 |        420 |             numba.core.types.scalars
import time:       115 |        115 |             numba.core.types.function_type
import time:       727 |       6257 |           numba.core.types
import time:      2378 |       2378 |                       numba.core.typeconv._typeconv
import time:        99 |       2476 |                     numba.core.typeconv.typeconv
import time:      2366 |       4842 |                   numba.core.typeconv.rules
import time:       159 |        159 |                     numba.core.targetconfig
import time:       146 |        146 |                     numba.core.cpu_options
import time:       433 |        737 |                   numba.core.typing.templates
import time:      2306 |       2306 |                             numpy.random._common
import time:       137 |        137 |                               hmac
import time:       149 |        285 |                             secrets
import time:      2276 |       4867 |                           numpy.random.bit_generator
import time:      2267 |       7133 |                         numpy.random._bounded_integers
import time:      2346 |       2346 |                             numpy.random._pcg64
import time:      2776 |       5121 |                           numpy.random._generator
import time:      2246 |       2246 |                           numpy.random._mt19937
import time:      2257 |       2257 |                           numpy.random._philox
import time:      2221 |       2221 |                           numpy.random._sfc64
import time:      2689 |       2689 |                           numpy.random.mtrand
import time:       124 |      14655 |                         numpy.random._pickle
import time:       168 |      21956 |                       numpy.random
import time:         6 |      21962 |                     numpy.random.bit_generator
import time:       103 |        103 |                               numba.core.datamodel.manager
import time:        95 |         95 |                               numba.core.datamodel.packer
import time:        54 |         54 |                               numba.core.datamodel.registry
import time:       592 |        592 |                               numba.core.datamodel.models
import time:       327 |       1170 |                             numba.core.datamodel
import time:         9 |       1179 |                           numba.core.datamodel.models
import time:       159 |       1337 |                         numba.core.debuginfo
import time:       353 |       1689 |                       numba.core.cgutils
import time:       669 |       2357 |                     numba.np.numpy_support
import time:        93 |         93 |                         numpy.polynomial.polyutils
import time:       200 |        200 |                         numpy.polynomial._polybase
import time:       376 |        669 |                       numpy.polynomial.chebyshev
import time:       131 |        131 |                       numpy.polynomial.hermite
import time:       108 |        108 |                       numpy.polynomial.hermite_e
import time:       137 |        137 |                       numpy.polynomial.laguerre
import time:       102 |        102 |                       numpy.polynomial.legendre
import time:       135 |        135 |                       numpy.polynomial.polynomial
import time:       922 |       2201 |                     numpy.polynomial
import time:       274 |      26792 |                   numba.core.typing.typeof
import time:       415 |      32784 |                 numba.core.typing.context
import time:       149 |      32933 |               numba.core.typing
import time:        10 |      32942 |             numba.core.typing.typeof
import time:        97 |         97 |             numba.core.typing.asnumbatype
import time:       135 |      33173 |           numba.misc.special
import time:        49 |         49 |               numba.stencils
import time:       202 |        202 |                   numba.core.imputils
import time:      2444 |       2444 |                     numba._helperlib
import time:       140 |        140 |                         numba.core.itanium_mangler
import time:       108 |        247 |                       numba.core.funcdesc
import time:       192 |        192 |                       numba.core.generators
import time:        73 |         73 |                       numba.core.removerefctpass
import time:      2335 |       2335 |                         numba._dynfunc
import time:        87 |       2421 |                       numba.core.environment
import time:       230 |        230 |                         numba.core.controlflow
import time:       354 |        583 |                       numba.core.analysis
import time:        73 |         73 |                       numba.misc.firstlinefinder
import time:       106 |        106 |                           coverage.version
import time:       472 |        472 |                             coverage.env
import time:       158 |        158 |                                 coverage.exceptions
import time:       222 |        222 |                                   coverage.types
import time:       381 |        603 |                                 coverage.misc
import time:       593 |       1353 |                               coverage.files
import time:       410 |        410 |                               coverage.plugin
import time:       556 |        556 |                                 coverage.results
import time:       185 |        741 |                               coverage.report_core
import time:       360 |       2862 |                             coverage.annotate
import time:       616 |        616 |                                   configparser
import time:        62 |         62 |                                           tomllib._types
import time:       662 |        724 |                                         tomllib._re
import time:       494 |       1217 |                                       tomllib._parser
import time:       327 |       1544 |                                     tomllib
import time:       188 |       1732 |                                   coverage.tomlconfig
import time:       406 |       2752 |                                 coverage.config
import time:        86 |         86 |                                 coverage.disposition
import time:       231 |        231 |                                 coverage.pytracer
import time:       129 |        129 |                                   coverage.bytecode
import time:       268 |        268 |                                   coverage.debug
import time:        79 |         79 |                                     coverage.phystokens
import time:       771 |        849 |                                   coverage.parser
import time:       641 |       1887 |                                 coverage.sysmon
import time:      2445 |       2445 |                                 coverage.tracer
import time:       379 |       7778 |                               coverage.core
import time:       199 |        199 |                                 glob
import time:      2785 |       2785 |                                       _sqlite3
import time:       165 |       2950 |                                     sqlite3.dbapi2
import time:       165 |       3114 |                                   sqlite3
import time:        95 |         95 |                                   coverage.numbits
import time:       112 |        112 |                                   coverage.sqlitedb
import time:       448 |       3766 |                                 coverage.sqldata
import time:       281 |       4245 |                               coverage.data
import time:       229 |      12251 |                             coverage.collector
import time:        62 |         62 |                             coverage.context
import time:       155 |        155 |                               coverage.templite
import time:       984 |       1139 |                             coverage.html
import time:       184 |        184 |                                 coverage.regions
import time:       246 |        429 |                               coverage.python
import time:       322 |        751 |                             coverage.inorout
import time:       100 |        100 |                             coverage.jsonreport
import time:        83 |         83 |                             coverage.lcovreport
import time:       196 |        196 |                                   multiprocessing.process
import time:       128 |        128 |                                   multiprocessing.reduction
import time:       371 |        694 |                                 multiprocessing.context
import time:       106 |        800 |                               multiprocessing
import time:        84 |        884 |                             coverage.multiproc
import time:        71 |         71 |                             coverage.patch
import time:       129 |        129 |                             coverage.plugin_support
import time:       102 |        102 |                             coverage.report
import time:       232 |        232 |                             coverage.xmlreport
import time:       999 |      20131 |                           coverage.control
import time:       289 |      20524 |                         coverage
import time:       764 |      21288 |                       numba.misc.coverage_support
import time:       556 |      25429 |                     numba.core.lowering
import time:       308 |        308 |                         numba.cloudpickle.cloudpickle
import time:       233 |        541 |                       numba.cloudpickle
import time:       149 |        689 |                     numba.core.serialize
import time:       936 |      29498 |                   numba.core.pythonapi
import time:       530 |      30229 |                 numba.core.extending
import time:       194 |        194 |                   numba.core.transforms
import time:       120 |        313 |                 numba.core.postproc
import time:        94 |         94 |                   numba.core.rewrites.registry
import time:       110 |        110 |                   numba.core.rewrites.static_getitem
import time:        71 |         71 |                   numba.core.rewrites.static_raise
import time:        58 |         58 |                   numba.core.rewrites.static_binop
import time:        69 |         69 |                   numba.core.rewrites.ir_print
import time:       126 |        527 |                 numba.core.rewrites
import time:       511 |      31578 |               numba.core.ir_utils
import time:        59 |         59 |                 numba.core.descriptors
import time:      2343 |       2343 |                     numba._devicearray
import time:      2394 |       4736 |                   numba._dispatcher
import time:        93 |         93 |                     numba.core.tracing
import time:       541 |        541 |                       numba.core.byteflow
import time:        57 |         57 |                       numba.core.unsafe
import time:       174 |        174 |                       numba.core.unsafe.eh
import time:        49 |         49 |                           numba.cpython
import time:        88 |        136 |                         numba.cpython.unsafe
import time:       131 |        267 |                       numba.cpython.unsafe.tuple
import time:       981 |       2018 |                     numba.core.interpreter
import time:       279 |        279 |                     numba.core.bytecode
import time:       169 |        169 |                         numba.core.event
import time:        72 |         72 |                         numba.core.compiler_lock
import time:       404 |        404 |                                     numba.core.typeinfer
import time:       180 |        180 |                                     numba.stencils.stencilparfor
import time:      1596 |       1596 |                                     numba.core.typing.npydecl
import time:       402 |        402 |                                     numba.parfors.array_analysis
import time:      1758 |       4338 |                                   numba.parfors.parfor
import time:        63 |         63 |                                   numba.core.sigutils
import time:       104 |        104 |                                   numba.parfors.parfor_lowering_utils
import time:      1149 |       5653 |                                 numba.parfors.parfor_lowering
import time:        83 |       5736 |                               numba.parfors
import time:         9 |       5744 |                             numba.parfors.parfor
import time:      1417 |       7161 |                           numba.core.typing.builtins
import time:        62 |         62 |                           numba.extending
import time:       784 |       8006 |                         numba.cpython.builtins
import time:       420 |       8665 |                       numba.core.base
import time:       420 |       9085 |                     numba.core.callconv
import time:        94 |         94 |                       numba.core.callwrapper
import time:        52 |         52 |                         numba.core.llvm_bindings
import time:       114 |        114 |                               numba.core.runtime.nrtdynmod
import time:      2483 |       2483 |                               numba.core.runtime._nrt_python
import time:       228 |       2823 |                             numba.core.runtime.nrt
import time:       104 |       2927 |                           numba.core.runtime
import time:       979 |       3905 |                         numba.core.runtime.nrtopt
import time:        73 |         73 |                         numba.misc.inspection
import time:       219 |        219 |                         numba.misc.llvm_pass_timings
import time:       535 |       4782 |                       numba.core.codegen
import time:        74 |         74 |                         numba.core.intrinsics
import time:       106 |        179 |                       numba.core.externals
import time:        73 |         73 |                       numba.core.fastmathpass
import time:       167 |        167 |                       numba.core.options
import time:        65 |         65 |                       numba.core.entrypoints
import time:       112 |        112 |                       numba.np.ufunc_db
import time:       329 |       5797 |                     numba.core.cpu
import time:       266 |        266 |                     numba.core.compiler_machinery
import time:       173 |        173 |                       numba.core.ssa
import time:       468 |        641 |                     numba.core.untyped_passes
import time:        51 |         51 |                       numba.core.annotations
import time:       164 |        164 |                       numba.core.annotations.type_annotations
import time:       612 |        826 |                     numba.core.typed_passes
import time:       301 |        301 |                       numba.core.pylowering
import time:       106 |        407 |                     numba.core.object_mode_passes
import time:       832 |      20238 |                   numba.core.compiler
import time:        88 |         88 |                     numba.misc.appdirs
import time:       568 |        655 |                   numba.core.caching
import time:       968 |      26596 |                 numba.core.dispatcher
import time:       145 |      26799 |               numba.core.registry
import time:       239 |      58664 |             numba.stencils.stencil
import time:       194 |      58858 |           numba.core.decorators
import time:      2425 |       2425 |               numba.np.ufunc._internal
import time:       228 |        228 |                 numba.np.ufunc.wrappers
import time:       138 |        138 |                   numba.core.target_extension
import time:        54 |         54 |                   numba.np.ufunc.sigparse
import time:       345 |        535 |                 numba.np.ufunc.ufuncbuilder
import time:       377 |       1139 |               numba.np.ufunc.parallel
import time:       104 |        104 |                 numba.np.ufunc.ufunc_base
import time:       261 |        364 |               numba.np.ufunc.dufunc
import time:       190 |        190 |               numba.np.ufunc.gufunc
import time:       284 |       4400 |             numba.np.ufunc.decorators
import time:       228 |        228 |             numba.np.ufunc.array_exprs
import time:       140 |       4768 |           numba.np.ufunc
import time:        81 |         81 |               numba.experimental.jitclass.decorators
import time:      2355 |       2355 |                 numba.experimental.jitclass._box
import time:       133 |       2488 |               numba.experimental.jitclass.boxing
import time:      1052 |       1052 |               numba.experimental.jitclass.overloads
import time:       145 |       3765 |             numba.experimental.jitclass
import time:        60 |       3825 |           numba.experimental
import time:       263 |        263 |           numba.core.withcontexts
import time:        59 |         59 |           numba.typed
import time:       865 |     140590 |         numba
import time:      3121 |     143710 |       surfaces
import time:       550 |     144260 |     parameter_grid
import time:       128 |        128 |       ui_helpers
import time:       306 |        434 |     panels.parameter_grid_panel
import time:       293 |     144986 |   panels.parameters
import time:       329 |        329 |   render_worker
import time:       196 |        196 |   panels.view
import time:      7723 |     677241 | app
