
--- stderr ---
import time: self [us] | cumulative | imported package
import time:       205 |        315 |                           unittest.result
import time:      1631 |       1631 |                                 _heapq
import time:       104 |       1734 |                               heapq
import time:       430 |       2164 |                             difflib
import time:      1349 |       3512 |                           unittest.case
import time:       135 |        135 |                           unittest.suite
import time:       405 |        405 |                           unittest.loader
import time:        63 |         63 |                               unittest.signals
import time:       362 |        425 |                             unittest.runner
import time:       614 |       1038 |                           unittest.main
import time:      1476 |       6878 |                         unittest
import time:       199 |       7076 |                       pyparsing.testing
import time:      1647 |       1647 |                       pyparsing.common
import time:      1020 |      16289 |                     pyparsing
import time:       169 |      16458 |                   matplotlib._fontconfig_pattern
import time:       209 |        209 |                   matplotlib._enums
import time:       916 |      36485 |                 matplotlib.rcsetup
import time:      2109 |       2109 |                 matplotlib.ft2font
import time:        97 |         97 |                 dateutil._version
import time:       120 |        120 |                   kiwisolver.exceptions
import time:      1833 |       1952 |                 kiwisolver._cext
import time:      2207 |       2207 |                   numpy.ma.core
import time:      1002 |       1002 |                   numpy.ma.extras
import time:       291 |       3499 |                 numpy.ma
import time:       966 |        966 |                     matplotlib.artist
import time:       487 |       1452 |                   matplotlib.colorizer
import time:       482 |        482 |                   matplotlib._cm_listed
import time:       264 |        264 |                   matplotlib._cm_multivar
import time:       320 |        320 |                   matplotlib._cm_bivar
import time:      1800 |       4316 |                 matplotlib.cm
import time:      3090 |      54404 |               matplotlib
import time:         8 |      54411 |             matplotlib.colors
import time:        74 |         74 |                     matplotlib._pylab_helpers
import time:       404 |        477 |                   matplotlib.backend_tools
import time:        55 |         55 |                           xml.parsers
import time:        94 |        148 |                         xml.parsers.expat
import time:       690 |        838 |                       plistlib
import time:       307 |        307 |                         matplotlib._mathtext_data
import time:       341 |        648 |                       matplotlib._afm
import time:      1632 |       3116 |                     matplotlib.font_manager
import time:       156 |        156 |                       matplotlib.hatch
import time:       257 |        257 |                         matplotlib.markers
import time:      2062 |       2318 |                       matplotlib.lines
import time:      7894 |      10367 |                     matplotlib.patches
import time:       524 |        524 |                       matplotlib._text_helpers
import time:       495 |        495 |                       matplotlib.dviread
import time:      1093 |       1093 |                         matplotlib._mathtext
import time:       341 |       1433 |                       matplotlib.mathtext
import time:       123 |        123 |                       matplotlib.texmanager
import time:       296 |       2869 |                     matplotlib.textpath
import time:      2760 |      19111 |                   matplotlib.text
import time:        74 |         74 |                   matplotlib._tight_bbox
import time:      6994 |       6994 |                     matplotlib.collections
import time:      1044 |       8037 |                   matplotlib.widgets
import time:       119 |        119 |                   matplotlib.backend_managers
import time:       113 |        113 |                       matplotlib._layoutgrid
import time:       129 |        241 |                     matplotlib._constrained_layout
import time:        81 |         81 |                     matplotlib._tight_layout
import time:       245 |        566 |                   matplotlib.layout_engine
import time:       890 |      29272 |                 matplotlib.backend_bases
import time:      2361 |      31632 |               matplotlib.image
import time:      2774 |       2774 |                 matplotlib.style.core
import time:       135 |       2909 |               matplotlib.style
import time:        52 |         52 |                 matplotlib._blocking_input
import time:      2903 |       2903 |                       matplotlib.offsetbox
import time:       152 |        152 |                         matplotlib.units
import time:      2604 |       2756 |                       matplotlib.axis
import time:       169 |        169 |                       matplotlib.gridspec
import time:       528 |        528 |                       matplotlib.spines
import time:      1428 |       1428 |                       matplotlib.table
import time:      1990 |       9771 |                     matplotlib.axes._base
import time:       449 |        449 |                             six
import time:        84 |         84 |                             dateutil._common
import time:        31 |         31 |                               six.moves
import time:       121 |        121 |                               dateutil.tz._common
import time:       106 |        106 |                               dateutil.tz._factories
import time:         9 |          9 |                                 six.moves.winreg
import time:       148 |        157 |                               dateutil.tz.win
import time:       659 |       1071 |                             dateutil.tz.tz
import time:       926 |       2528 |                           dateutil.parser._parser
import time:       142 |        142 |                           dateutil.parser.isoparser
import time:       312 |       2981 |                         dateutil.parser
import time:       117 |       3098 |                       matplotlib.category
import time:      1126 |       1126 |                       matplotlib.contour
import time:       289 |        289 |                         dateutil.rrule
import time:       532 |        820 |                       matplotlib.dates
import time:       342 |        342 |                       matplotlib.inset
import time:        89 |         89 |                         matplotlib.container
import time:       244 |        244 |                         matplotlib.legend_handler
import time:      1045 |       1377 |                       matplotlib.legend
import time:       161 |        161 |                       matplotlib.mlab
import time:      1579 |       1579 |                       matplotlib.quiver
import time:        79 |         79 |                       matplotlib.stackplot
import time:       167 |        167 |                       matplotlib.streamplot
import time:       118 |        118 |                         matplotlib.tri._triangulation
import time:       728 |        728 |                         matplotlib.tri._tricontour
import time:       125 |        125 |                         matplotlib.tri._trifinder
import time:        85 |         85 |                           matplotlib.tri._tritools
import time:       390 |        474 |                         matplotlib.tri._triinterpolate
import time:       370 |        370 |                         matplotlib.tri._tripcolor
import time:        61 |         61 |                         matplotlib.tri._triplot
import time:        84 |         84 |                         matplotlib.tri._trirefine
import time:       577 |       2534 |                       matplotlib.tri
import time:      1065 |       1065 |                       matplotlib.axes._secondary_axes
import time:      6083 |      18427 |                     matplotlib.axes._axes
import time:       874 |      29071 |                   matplotlib.axes
import time:      3252 |       3252 |                   matplotlib.projections.geo
import time:      2522 |       2522 |                   matplotlib.projections.polar
import time:        58 |         58 |                     mpl_toolkits
import time:        75 |         75 |                         mpl_toolkits.mplot3d.proj3d
import time:      3980 |       4054 |                       mpl_toolkits.mplot3d.art3d
import time:      1692 |       1692 |                       mpl_toolkits.mplot3d.axis3d
import time:      2610 |       8355 |                     mpl_toolkits.mplot3d.axes3d
import time:       425 |       8836 |                   mpl_toolkits.mplot3d
import time:       328 |      44007 |                 matplotlib.projections
import time:       626 |        626 |                 matplotlib.colorbar
import time:      1989 |      46673 |               matplotlib.figure
import time:      3596 |      84808 |             matplotlib.pyplot
import time:      3315 |     142843 |           pyvista.plotting.colors
import time:       396 |        396 |           pyvista.plotting.opts
import time:       545 |     143784 |         pyvista.plotting._property
import time:       249 |        249 |               pyvista.plotting.prop3d
import time:       246 |        494 |             pyvista.plotting.actor
import time:        98 |         98 |                   xml.dom.domreg
import time:      1082 |       1180 |                 xml.dom
import time:        90 |         90 |                 xml.dom.minicompat
import time:        55 |         55 |                   xml.dom.NodeFilter
import time:       221 |        275 |                 xml.dom.xmlbuilder
import time:      1192 |       2735 |               xml.dom.minidom
import time:       562 |        562 |               pyvista.plotting.helpers
import time:       232 |       3528 |             pyvista.plotting.camera
import time:      1732 |       1732 |                 matplotlib.backends._backend_agg
import time:       262 |       1994 |               matplotlib.backends.backend_agg
import time:      3625 |       3625 |               vtkmodules.vtkFiltersGeneral
import time:      2429 |       2429 |               vtkmodules.vtkPythonContext2D
import time:     11786 |      19832 |             pyvista.plotting.charts
import time:       102 |        102 |             pyvista.plotting.errors
import time:       305 |        305 |                 pyvista.plotting.tools
import time:       227 |        531 |               pyvista.plotting._plotting
import time:       238 |        238 |               pyvista.plotting.lookup_table
import time:      2492 |       2492 |                     vtkmodules.vtkFiltersPython
import time:       457 |       2948 |                   pyvista.plotting.utilities.algorithms
import time:        69 |         69 |                   pyvista.plotting.utilities.cubemap
import time:        62 |         62 |                   pyvista.plotting.utilities.gl_checks
import time:       106 |        106 |                   pyvista.plotting.utilities.regression
import time:        96 |         96 |                   pyvista.plotting.utilities.sphinx_gallery
import time:       408 |       3686 |                 pyvista.plotting.utilities
import time:         7 |       3693 |               pyvista.plotting.utilities.algorithms
import time:      2852 |       2852 |               vtkmodules.vtkImagingCore
import time:      2475 |       2475 |               vtkmodules.vtkImagingMath
import time:      2584 |       2584 |                 vtkmodules.vtkIOCore
import time:      3448 |       3448 |                 vtkmodules.vtkIOImage
import time:      2657 |       2657 |                 vtkmodules.vtkRenderingHyperTreeGrid
import time:      2480 |       2480 |                 vtkmodules.vtkRenderingUI
import time:      3891 |      15057 |               vtkmodules.vtkRenderingOpenGL2
import time:      9958 |      34800 |             pyvista.plotting.mapper
import time:       127 |        127 |             pyvista.plotting.prop_collection
import time:       127 |        127 |             pyvista.plotting.render_passes
import time:      1722 |      60730 |           pyvista.plotting.renderer
import time:       912 |      61642 |         pyvista.plotting._typing
import time:       104 |        104 |         pyvista.plotting.actor_properties
import time:       185 |        185 |         pyvista.plotting.affine_widget
import time:      4584 |       4584 |           pyvista.plotting.axes_actor
import time:       238 |       4821 |         pyvista.plotting.axes
import time:       145 |        145 |               pyvista.plotting.interactor_style_registry
import time:       239 |        239 |               pyvista.plotting.theme_registry
import time:       745 |       1129 |             pyvista.plotting.themes
import time:       853 |       1981 |           pyvista.plotting.text
import time:       777 |       2757 |         pyvista.plotting.axes_assembly
import time:       245 |        245 |         pyvista.plotting.component_registry
import time:       202 |        202 |         pyvista.plotting.composite_mapper
import time:       172 |        172 |         pyvista.plotting.cube_axes_actor
import time:       128 |        128 |         pyvista.plotting.follower
import time:       209 |        209 |         pyvista.plotting.lights
import time:       366 |        366 |         pyvista.plotting.picking
import time:      3714 |       3714 |           pyvista.plotting.render_window_interactor
import time:       110 |        110 |             pyvista.plotting.background_renderer
import time:       219 |        329 |           pyvista.plotting.renderers
import time:       168 |        168 |           pyvista.plotting.scalar_bars
import time:       205 |        205 |           pyvista.plotting.texture
import time:        94 |         94 |           pyvista.plotting.volume
import time:       611 |        611 |           pyvista.plotting.volume_property
import time:       466 |        466 |           pyvista.plotting.widgets
import time:      2037 |       7620 |         pyvista.plotting.plotter
import time:      2500 |     246269 |       pyvista.plotting
import time:      6592 |       6592 |         PySide6.QtOpenGL
import time:     23126 |      29718 |       qtpy.QtGui
import time:      2477 |       2477 |         PySide6.QtOpenGLWidgets
import time:      9158 |      11634 |       qtpy.QtWidgets
import time:       105 |        105 |       pyvistaqt.counter
import time:       161 |        161 |       pyvistaqt.dialog
import time:       100 |        100 |       pyvistaqt.editor
import time:        65 |         65 |         vtkmodules.qt
import time:       292 |        356 |       pyvistaqt.rwi
import time:        64 |         64 |       pyvistaqt.utils
import time:        71 |         71 |       pyvistaqt.window
import time:      1179 |     436328 |     pyvistaqt.plotting
import time:      1185 |     464990 |   pyvistaqt
import time:        72 |         72 |     _qt
import time:        79 |         79 |     _qt.styles
import time:       165 |        315 |   _qt.icons
import time:        51 |         51 |     _qt.panels
import time:       275 |        326 |   _qt.panels.appearance
import time:       193 |        193 |             scipy.__config__
import time:        51 |         51 |             scipy.version
import time:        13 |         13 |               scipy._distributor_init_local
import time:       105 |        118 |             scipy._distributor_init
import time:        35 |         35 |                 cython
import time:       289 |        289 |                 _sysconfigdata__darwin_darwin
import time:       112 |        112 |                 _osx_support
import time:      2242 |       2677 |               scipy._lib._testutils
import time:       128 |       2804 |             scipy._lib
import time:       587 |        587 |             scipy._lib._pep440
import time:      2136 |       2136 |                 scipy._cyutility
import time:      2244 |       4380 |               scipy._lib._ccallback_c
import time:       109 |       4488 |             scipy._lib._ccallback
import time:       351 |       8590 |           scipy
import time:       130 |        130 |           numba._version
import time:        60 |         60 |             numba.misc
import time:       174 |        233 |           numba.misc.init_utils
import time:        54 |         54 |           numba.core
import time:       111 |        111 |               yaml.error
import time:       122 |        122 |               yaml.tokens
import time:       157 |        157 |               yaml.events
import time:        68 |         68 |               yaml.nodes
import time:      1691 |       1691 |                 yaml.reader
import time:       174 |        174 |                 yaml.scanner
import time:       110 |        110 |                 yaml.parser
import time:        78 |         78 |                 yaml.composer
import time:       374 |        374 |                 yaml.constructor
import time:       503 |        503 |                 yaml.resolver
import time:       606 |       3534 |               yaml.loader
import time:       156 |        156 |                 yaml.emitter
import time:       103 |        103 |                 yaml.serializer
import time:       120 |        120 |                 yaml.representer
import time:       330 |        709 |               yaml.dumper
import time:      2167 |       2167 |                 yaml._yaml
import time:       155 |       2321 |               yaml.cyaml
import time:       449 |       7468 |             yaml
import time:        79 |         79 |                 llvmlite._version
import time:       132 |        210 |               llvmlite
import time:        59 |         59 |                   llvmlite.binding.common
import time:        48 |         48 |                   llvmlite.utils
import time:       568 |        674 |                 llvmlite.binding.ffi
import time:        47 |         47 |                     importlib.resources._itertools
import time:       365 |        412 |                   importlib.resources.readers
import time:       105 |        517 |                 importlib.readers
import time:      5466 |       6656 |               llvmlite.binding.dylib
import time:        67 |         67 |                   llvmlite.binding.initfini
import time:        88 |         88 |                   llvmlite.binding.config
import time:       362 |        516 |                 llvmlite.binding.targets
import time:       101 |        101 |                 llvmlite.binding.object_file
import time:      2407 |       3023 |               llvmlite.binding.executionengine
import time:        63 |         63 |               llvmlite.binding.linker
import time:        84 |         84 |                         llvmlite.ir._utils
import time:       385 |        468 |                       llvmlite.ir.types
import time:       465 |        465 |                       llvmlite.ir.values
import time:        59 |         59 |                         llvmlite.ir.context
import time:        91 |        149 |                       llvmlite.ir.module
import time:       428 |        428 |                         llvmlite.ir.instructions
import time:       227 |        655 |                       llvmlite.ir.builder
import time:        77 |         77 |                       llvmlite.ir.transforms
import time:       596 |       2408 |                     llvmlite.ir
import time:       244 |       2652 |                   llvmlite.binding.typeref
import time:       535 |       3186 |                 llvmlite.binding.value
import time:        77 |         77 |                 llvmlite.binding.context
import time:       704 |       3965 |               llvmlite.binding.module
import time:        54 |         54 |               llvmlite.binding.options
import time:       484 |        484 |               llvmlite.binding.newpassmanagers
import time:        68 |         68 |               llvmlite.binding.analysis
import time:       128 |        128 |               llvmlite.binding.orcjit
import time:       643 |      15291 |             llvmlite.binding
import time:       369 |      23126 |           numba.core.config
import time:        22 |         22 |                 gc
import time:       119 |        140 |               timeit
import time:       510 |        650 |             numba.core.utils
import time:       423 |        423 |             numba.core.types.abstract
import time:        47 |         47 |                   colorama
import time:       550 |        596 |                 numba.core.errors
import time:       188 |        784 |               numba.core.types.common
import time:       145 |        145 |                   numba.core.typeconv.castgraph
import time:       105 |        250 |                 numba.core.typeconv
import time:        72 |         72 |                   numba.core.consts
import time:       583 |        655 |                 numba.core.ir
import time:       743 |       1647 |               numba.core.types.misc
import time:       588 |       3017 |             numba.core.types.containers
import time:       421 |        421 |             numba.core.types.functions
import time:       108 |        108 |             numba.core.types.iterators
import time:       285 |        285 |             numba.core.types.npytypes
import time:        51 |         51 |               numba.np
import time:       122 |        122 |               numba.np.npdatetime_helpers
import time:       222 |        394 |             numba.core.types.scalars
import time:       116 |        116 |             numba.core.types.function_type
import time:       713 |       6123 |           numba.core.types
import time:      2166 |       2166 |                       numba.core.typeconv._typeconv
import time:        83 |       2249 |                     numba.core.typeconv.typeconv
import time:      2260 |       4509 |                   numba.core.typeconv.rules
import time:       128 |        128 |                     numba.core.targetconfig
import time:       133 |        133 |                     numba.core.cpu_options
import time:       408 |        668 |                   numba.core.typing.templates
import time:      2398 |       2398 |                             numpy.random._common
import time:       148 |        148 |                               hmac
import time:       163 |        310 |                             secrets
import time:      2217 |       4924 |                           numpy.random.bit_generator
import time:      2194 |       7118 |                         numpy.random._bounded_integers
import time:      2159 |       2159 |                             numpy.random._pcg64
import time:      2585 |       4744 |                           numpy.random._generator
import time:      2220 |       2220 |                           numpy.random._mt19937
import time:      2329 |       2329 |                           numpy.random._philox
import time:      2190 |       2190 |                           numpy.random._sfc64
import time:      2577 |       2577 |                           numpy.random.mtrand
import time:       127 |      14184 |                         numpy.random._pickle
import time:       161 |      21462 |                       numpy.random
import time:         8 |      21469 |                     numpy.random.bit_generator
import time:       100 |        100 |                               numba.core.datamodel.manager
import time:       101 |        101 |                               numba.core.datamodel.packer
import time:        64 |         64 |                               numba.core.datamodel.registry
import time:       715 |        715 |                               numba.core.datamodel.models
import time:       389 |       1367 |                             numba.core.datamodel
import time:         9 |       1375 |                           numba.core.datamodel.models
import time:       164 |       1538 |                         numba.core.debuginfo
import time:       357 |       1895 |                       numba.core.cgutils
import time:       669 |       2564 |                     numba.np.numpy_support
import time:        95 |         95 |                         numpy.polynomial.polyutils
import time:       196 |        196 |                         numpy.polynomial._polybase
import time:       398 |        688 |                       numpy.polynomial.chebyshev
import time:       118 |        118 |                       numpy.polynomial.hermite
import time:       108 |        108 |                       numpy.polynomial.hermite_e
import time:       139 |        139 |                       numpy.polynomial.laguerre
import time:       104 |        104 |                       numpy.polynomial.legendre
import time:       119 |        119 |                       numpy.polynomial.polynomial
import time:       912 |       2184 |                     numpy.polynomial
import time:       270 |      26486 |                   numba.core.typing.typeof
import time:       386 |      32048 |                 numba.core.typing.context
import time:       143 |      32191 |               numba.core.typing
import time:         9 |      32199 |             numba.core.typing.typeof
import time:        94 |         94 |             numba.core.typing.asnumbatype
import time:       130 |      32422 |           numba.misc.special
import time:        49 |         49 |               numba.stencils
import time:       209 |        209 |                   numba.core.imputils
import time:      4220 |       4220 |                     numba._helperlib
import time:       141 |        141 |                         numba.core.itanium_mangler
import time:       109 |        250 |                       numba.core.funcdesc
import time:       176 |        176 |                       numba.core.generators
import time:        78 |         78 |                       numba.core.removerefctpass
import time:      2630 |       2630 |                         numba._dynfunc
import time:        88 |       2717 |                       numba.core.environment
import time:       252 |        252 |                         numba.core.controlflow
import time:       372 |        624 |                       numba.core.analysis
import time:        81 |         81 |                       numba.misc.firstlinefinder
import time:       110 |        110 |                           coverage.version
import time:       247 |        247 |                             coverage.env
import time:       155 |        155 |                                 coverage.exceptions
import time:       269 |        269 |                                   coverage.types
import time:       522 |        790 |                                 coverage.misc
import time:      1155 |       2100 |                               coverage.files
import time:       419 |        419 |                               coverage.plugin
import time:       514 |        514 |                                 coverage.results
import time:       420 |        933 |                               coverage.report_core
import time:      1068 |       4518 |                             coverage.annotate
import time:       610 |        610 |                                   configparser
import time:        61 |         61 |                                           tomllib._types
import time:       595 |        656 |                                         tomllib._re
import time:       448 |       1103 |                                       tomllib._parser
import time:       393 |       1496 |                                     tomllib
import time:       193 |       1688 |                                   coverage.tomlconfig
import time:       760 |       3057 |                                 coverage.config
import time:        71 |         71 |                                 coverage.disposition
import time:       216 |        216 |                                 coverage.pytracer
import time:       150 |        150 |                                   coverage.bytecode
import time:       305 |        305 |                                   coverage.debug
import time:       108 |        108 |                                     coverage.phystokens
import time:      1035 |       1143 |                                   coverage.parser
import time:      1142 |       2739 |                                 coverage.sysmon
import time:      2528 |       2528 |                                 coverage.tracer
import time:      1016 |       9624 |                               coverage.core
import time:       182 |        182 |                                 glob
import time:      2951 |       2951 |                                       _sqlite3
import time:       171 |       3121 |                                     sqlite3.dbapi2
import time:       314 |       3434 |                                   sqlite3
import time:       132 |        132 |                                   coverage.numbits
import time:       143 |        143 |                                   coverage.sqlitedb
import time:       868 |       4576 |                                 coverage.sqldata
import time:       924 |       5681 |                               coverage.data
import time:       520 |      15824 |                             coverage.collector
import time:        70 |         70 |                             coverage.context
import time:       177 |        177 |                               coverage.templite
import time:      1180 |       1357 |                             coverage.html
import time:       179 |        179 |                                 coverage.regions
import time:       396 |        575 |                               coverage.python
import time:       447 |       1022 |                             coverage.inorout
import time:        95 |         95 |                             coverage.jsonreport
import time:        83 |         83 |                             coverage.lcovreport
import time:       312 |        312 |                                   multiprocessing.process
import time:       126 |        126 |                                   multiprocessing.reduction
import time:       349 |        786 |                                 multiprocessing.context
import time:        97 |        883 |                               multiprocessing
import time:        78 |        961 |                             coverage.multiproc
import time:        71 |         71 |                             coverage.patch
import time:       130 |        130 |                             coverage.plugin_support
import time:       114 |        114 |                             coverage.report
import time:       318 |        318 |                             coverage.xmlreport
import time:      2509 |      27312 |                           coverage.control
import time:       462 |      27883 |                         coverage
import time:       889 |      28771 |                       numba.misc.coverage_support
import time:       563 |      33257 |                     numba.core.lowering
import time:       327 |        327 |                         numba.cloudpickle.cloudpickle
import time:       239 |        566 |                       numba.cloudpickle
import time:       134 |        699 |                     numba.core.serialize
import time:       925 |      39099 |                   numba.core.pythonapi
import time:       496 |      39804 |                 numba.core.extending
import time:       225 |        225 |                   numba.core.transforms
import time:       117 |        341 |                 numba.core.postproc
import time:        98 |         98 |                   numba.core.rewrites.registry
import time:       115 |        115 |                   numba.core.rewrites.static_getitem
import time:        65 |         65 |                   numba.core.rewrites.static_raise
import time:        56 |         56 |                   numba.core.rewrites.static_binop
import time:        58 |         58 |                   numba.core.rewrites.ir_print
import time:       119 |        508 |                 numba.core.rewrites
import time:       521 |      41173 |               numba.core.ir_utils
import time:        57 |         57 |                 numba.core.descriptors
import time:      2697 |       2697 |                     numba._devicearray
import time:      2370 |       5066 |                   numba._dispatcher
import time:       114 |        114 |                     numba.core.tracing
import time:       487 |        487 |                       numba.core.byteflow
import time:        58 |         58 |                       numba.core.unsafe
import time:       168 |        168 |                       numba.core.unsafe.eh
import time:        49 |         49 |                           numba.cpython
import time:        90 |        138 |                         numba.cpython.unsafe
import time:       131 |        269 |                       numba.cpython.unsafe.tuple
import time:       986 |       1965 |                     numba.core.interpreter
import time:       264 |        264 |                     numba.core.bytecode
import time:       158 |        158 |                         numba.core.event
import time:        71 |         71 |                         numba.core.compiler_lock
import time:       367 |        367 |                                     numba.core.typeinfer
import time:       167 |        167 |                                     numba.stencils.stencilparfor
import time:      1518 |       1518 |                                     numba.core.typing.npydecl
import time:       561 |        561 |                                     numba.parfors.array_analysis
import time:      1796 |       4409 |                                   numba.parfors.parfor
import time:        68 |         68 |                                   numba.core.sigutils
import time:       114 |        114 |                                   numba.parfors.parfor_lowering_utils
import time:      1128 |       5717 |                                 numba.parfors.parfor_lowering
import time:        73 |       5790 |                               numba.parfors
import time:         8 |       5797 |                             numba.parfors.parfor
import time:      1319 |       7116 |                           numba.core.typing.builtins
import time:        60 |         60 |                           numba.extending
import time:       770 |       7945 |                         numba.cpython.builtins
import time:       395 |       8567 |                       numba.core.base
import time:       413 |       8979 |                     numba.core.callconv
import time:        91 |         91 |                       numba.core.callwrapper
import time:        57 |         57 |                         numba.core.llvm_bindings
import time:       103 |        103 |                               numba.core.runtime.nrtdynmod
import time:      2454 |       2454 |                               numba.core.runtime._nrt_python
import time:       222 |       2779 |                             numba.core.runtime.nrt
import time:       106 |       2884 |                           numba.core.runtime
import time:       225 |       3108 |                         numba.core.runtime.nrtopt
import time:        71 |         71 |                         numba.misc.inspection
import time:      1079 |       1079 |                         numba.misc.llvm_pass_timings
import time:       555 |       4870 |                       numba.core.codegen
import time:        80 |         80 |                         numba.core.intrinsics
import time:       106 |        185 |                       numba.core.externals
import time:        75 |         75 |                       numba.core.fastmathpass
import time:       184 |        184 |                       numba.core.options
import time:        61 |         61 |                       numba.core.entrypoints
import time:       104 |        104 |                       numba.np.ufunc_db
import time:       324 |       5891 |                     numba.core.cpu
import time:       265 |        265 |                     numba.core.compiler_machinery
import time:       175 |        175 |                       numba.core.ssa
import time:       446 |        621 |                     numba.core.untyped_passes
import time:        54 |         54 |                       numba.core.annotations
import time:       176 |        176 |                       numba.core.annotations.type_annotations
import time:       588 |        817 |                     numba.core.typed_passes
import time:       283 |        283 |                       numba.core.pylowering
import time:       108 |        390 |                     numba.core.object_mode_passes
import time:       850 |      20151 |                   numba.core.compiler
import time:        88 |         88 |                     numba.misc.appdirs
import time:       549 |        636 |                   numba.core.caching
import time:       972 |      26824 |                 numba.core.dispatcher
import time:       136 |      27016 |               numba.core.registry
import time:       252 |      68488 |             numba.stencils.stencil
import time:       192 |      68679 |           numba.core.decorators
import time:      2740 |       2740 |               numba.np.ufunc._internal
import time:       241 |        241 |                 numba.np.ufunc.wrappers
import time:       141 |        141 |                   numba.core.target_extension
import time:        56 |         56 |                   numba.np.ufunc.sigparse
import time:       341 |        537 |                 numba.np.ufunc.ufuncbuilder
import time:       387 |       1164 |               numba.np.ufunc.parallel
import time:       112 |        112 |                 numba.np.ufunc.ufunc_base
import time:       274 |        386 |               numba.np.ufunc.dufunc
import time:       177 |        177 |               numba.np.ufunc.gufunc
import time:       274 |       4739 |             numba.np.ufunc.decorators
import time:       237 |        237 |             numba.np.ufunc.array_exprs
import time:       132 |       5107 |           numba.np.ufunc
import time:        79 |         79 |               numba.experimental.jitclass.decorators
import time:      2466 |       2466 |                 numba.experimental.jitclass._box
import time:       136 |       2601 |               numba.experimental.jitclass.boxing
import time:       977 |        977 |               numba.experimental.jitclass.overloads
import time:       134 |       3790 |             numba.experimental.jitclass
import time:        63 |       3853 |           numba.experimental
import time:       249 |        249 |           numba.core.withcontexts
import time:        60 |         60 |           numba.typed
import time:       796 |     149416 |         numba
import time:       644 |        644 |             varieties.types
import time:        64 |         64 |             varieties.dispatch
import time:       166 |        872 |           varieties
import time:         8 |        880 |         varieties.types
import time:       134 |        134 |             lazy_loader
import time:       104 |        104 |               skimage._shared
import time:       107 |        211 |             skimage._shared.tester
import time:       357 |        701 |           skimage
import time:       409 |       1110 |         varieties._marching
import time:      2498 |       2498 |         varieties._kernels
import time:        88 |         88 |         varieties.k3
import time:        78 |         78 |         varieties.enriques
import time:        73 |         73 |         varieties.calabi_yau
import time:        71 |         71 |         varieties.fano
import time:        72 |         72 |         varieties.registry
import time:        55 |         55 |         varieties.tooltips
import time:       573 |     154909 |       surfaces
import time:       410 |     155318 |     parameter_grid
import time:       111 |        111 |       _qt.ui_helpers
import time:       287 |        397 |     _qt.panels.parameter_grid_panel
import time:       282 |     155996 |   _qt.panels.parameters
import time:        64 |         64 |     render
import time:       342 |        405 |   render.worker
import time:       134 |        134 |   _qt.panels.view
import time:      7260 |     677936 | app
