
--- stderr ---
import time: self [us] | cumulative | imported package
import time:      1387 |       1387 |                                 _heapq
import time:       102 |       1489 |                               heapq
import time:       416 |       1904 |                             difflib
import time:      1390 |       3294 |                           unittest.case
import time:       125 |        125 |                           unittest.suite
import time:       447 |        447 |                           unittest.loader
import time:        70 |         70 |                               unittest.signals
import time:       384 |        453 |                             unittest.runner
import time:       327 |        779 |                           unittest.main
import time:      2293 |       7221 |                         unittest
import time:       153 |       7373 |                       pyparsing.testing
import time:      1551 |       1551 |                       pyparsing.common
import time:       999 |      16274 |                     pyparsing
import time:       154 |      16427 |                   matplotlib._fontconfig_pattern
import time:       213 |        213 |                   matplotlib._enums
import time:       897 |      34633 |                 matplotlib.rcsetup
import time:      2082 |       2082 |                 matplotlib.ft2font
import time:       100 |        100 |                 dateutil._version
import time:        87 |         87 |                   kiwisolver.exceptions
import time:      1658 |       1744 |                 kiwisolver._cext
import time:      2261 |       2261 |                   numpy.ma.core
import time:       990 |        990 |                   numpy.ma.extras
import time:       274 |       3524 |                 numpy.ma
import time:       969 |        969 |                     matplotlib.artist
import time:       455 |       1424 |                   matplotlib.colorizer
import time:       398 |        398 |                   matplotlib._cm_listed
import time:       253 |        253 |                   matplotlib._cm_multivar
import time:       312 |        312 |                   matplotlib._cm_bivar
import time:      1870 |       4256 |                 matplotlib.cm
import time:      2988 |      51975 |               matplotlib
import time:         7 |      51981 |             matplotlib.colors
import time:        72 |         72 |                     matplotlib._pylab_helpers
import time:       395 |        466 |                   matplotlib.backend_tools
import time:        54 |         54 |                           xml.parsers
import time:        92 |        146 |                         xml.parsers.expat
import time:       717 |        862 |                       plistlib
import time:       328 |        328 |                         matplotlib._mathtext_data
import time:       384 |        711 |                       matplotlib._afm
import time:      1800 |       3373 |                     matplotlib.font_manager
import time:       135 |        135 |                       matplotlib.hatch
import time:       238 |        238 |                         matplotlib.markers
import time:      2120 |       2358 |                       matplotlib.lines
import time:      7910 |      10402 |                     matplotlib.patches
import time:       520 |        520 |                       matplotlib._text_helpers
import time:       490 |        490 |                       matplotlib.dviread
import time:      1125 |       1125 |                         matplotlib._mathtext
import time:       354 |       1478 |                       matplotlib.mathtext
import time:       122 |        122 |                       matplotlib.texmanager
import time:       302 |       2909 |                     matplotlib.textpath
import time:      2809 |      19492 |                   matplotlib.text
import time:        77 |         77 |                   matplotlib._tight_bbox
import time:      7159 |       7159 |                     matplotlib.collections
import time:      1086 |       8244 |                   matplotlib.widgets
import time:       126 |        126 |                   matplotlib.backend_managers
import time:       114 |        114 |                       matplotlib._layoutgrid
import time:       132 |        246 |                     matplotlib._constrained_layout
import time:        78 |         78 |                     matplotlib._tight_layout
import time:       250 |        572 |                   matplotlib.layout_engine
import time:       869 |      29843 |                 matplotlib.backend_bases
import time:      2333 |      32175 |               matplotlib.image
import time:      2825 |       2825 |                 matplotlib.style.core
import time:       140 |       2965 |               matplotlib.style
import time:        56 |         56 |                 matplotlib._blocking_input
import time:      2930 |       2930 |                       matplotlib.offsetbox
import time:       148 |        148 |                         matplotlib.units
import time:      2674 |       2822 |                       matplotlib.axis
import time:       195 |        195 |                       matplotlib.gridspec
import time:       548 |        548 |                       matplotlib.spines
import time:      1474 |       1474 |                       matplotlib.table
import time:      2010 |       9977 |                     matplotlib.axes._base
import time:       453 |        453 |                             six
import time:        88 |         88 |                             dateutil._common
import time:        24 |         24 |                               six.moves
import time:       111 |        111 |                               dateutil.tz._common
import time:       113 |        113 |                               dateutil.tz._factories
import time:         9 |          9 |                                 six.moves.winreg
import time:       152 |        160 |                               dateutil.tz.win
import time:       602 |       1009 |                             dateutil.tz.tz
import time:       891 |       2440 |                           dateutil.parser._parser
import time:       139 |        139 |                           dateutil.parser.isoparser
import time:       331 |       2909 |                         dateutil.parser
import time:       114 |       3022 |                       matplotlib.category
import time:      1151 |       1151 |                       matplotlib.contour
import time:       279 |        279 |                         dateutil.rrule
import time:       529 |        807 |                       matplotlib.dates
import time:       359 |        359 |                       matplotlib.inset
import time:        89 |         89 |                         matplotlib.container
import time:       251 |        251 |                         matplotlib.legend_handler
import time:      1071 |       1410 |                       matplotlib.legend
import time:       161 |        161 |                       matplotlib.mlab
import time:      1548 |       1548 |                       matplotlib.quiver
import time:        74 |         74 |                       matplotlib.stackplot
import time:       159 |        159 |                       matplotlib.streamplot
import time:       108 |        108 |                         matplotlib.tri._triangulation
import time:       703 |        703 |                         matplotlib.tri._tricontour
import time:       104 |        104 |                         matplotlib.tri._trifinder
import time:        84 |         84 |                           matplotlib.tri._tritools
import time:       371 |        455 |                         matplotlib.tri._triinterpolate
import time:       363 |        363 |                         matplotlib.tri._tripcolor
import time:      1501 |       1501 |                         matplotlib.tri._triplot
import time:       326 |        326 |                         matplotlib.tri._trirefine
import time:       747 |       4303 |                       matplotlib.tri
import time:      1259 |       1259 |                       matplotlib.axes._secondary_axes
import time:      6738 |      20985 |                     matplotlib.axes._axes
import time:       814 |      31776 |                   matplotlib.axes
import time:      3431 |       3431 |                   matplotlib.projections.geo
import time:      2690 |       2690 |                   matplotlib.projections.polar
import time:        64 |         64 |                     mpl_toolkits
import time:        75 |         75 |                         mpl_toolkits.mplot3d.proj3d
import time:      4107 |       4181 |                       mpl_toolkits.mplot3d.art3d
import time:      1782 |       1782 |                       mpl_toolkits.mplot3d.axis3d
import time:      2786 |       8748 |                     mpl_toolkits.mplot3d.axes3d
import time:       480 |       9291 |                   mpl_toolkits.mplot3d
import time:       340 |      47526 |                 matplotlib.projections
import time:       654 |        654 |                 matplotlib.colorbar
import time:      1978 |      50212 |               matplotlib.figure
import time:      3835 |      89186 |             matplotlib.pyplot
import time:      3520 |     144971 |           pyvista.plotting.colors
import time:       414 |        414 |           pyvista.plotting.opts
import time:       532 |     145917 |         pyvista.plotting._property
import time:       222 |        222 |               pyvista.plotting.prop3d
import time:       243 |        465 |             pyvista.plotting.actor
import time:        97 |         97 |                   xml.dom.domreg
import time:       213 |        310 |                 xml.dom
import time:        78 |         78 |                 xml.dom.minicompat
import time:        57 |         57 |                   xml.dom.NodeFilter
import time:       175 |        232 |                 xml.dom.xmlbuilder
import time:       601 |       1219 |               xml.dom.minidom
import time:       552 |        552 |               pyvista.plotting.helpers
import time:       218 |       1988 |             pyvista.plotting.camera
import time:      1798 |       1798 |                 matplotlib.backends._backend_agg
import time:       269 |       2067 |               matplotlib.backends.backend_agg
import time:      3413 |       3413 |               vtkmodules.vtkFiltersGeneral
import time:      2461 |       2461 |               vtkmodules.vtkPythonContext2D
import time:     11440 |      19380 |             pyvista.plotting.charts
import time:        92 |         92 |             pyvista.plotting.errors
import time:       250 |        250 |                 pyvista.plotting.tools
import time:       190 |        440 |               pyvista.plotting._plotting
import time:       219 |        219 |               pyvista.plotting.lookup_table
import time:      2469 |       2469 |                     vtkmodules.vtkFiltersPython
import time:       450 |       2918 |                   pyvista.plotting.utilities.algorithms
import time:        64 |         64 |                   pyvista.plotting.utilities.cubemap
import time:        58 |         58 |                   pyvista.plotting.utilities.gl_checks
import time:        97 |         97 |                   pyvista.plotting.utilities.regression
import time:        96 |         96 |                   pyvista.plotting.utilities.sphinx_gallery
import time:       398 |       3630 |                 pyvista.plotting.utilities
import time:         8 |       3637 |               pyvista.plotting.utilities.algorithms
import time:      2997 |       2997 |               vtkmodules.vtkImagingCore
import time:      2446 |       2446 |               vtkmodules.vtkImagingMath
import time:      2691 |       2691 |                 vtkmodules.vtkIOCore
import time:      3441 |       3441 |                 vtkmodules.vtkIOImage
import time:      2583 |       2583 |                 vtkmodules.vtkRenderingHyperTreeGrid
import time:      2490 |       2490 |                 vtkmodules.vtkRenderingUI
import time:      3848 |      15051 |               vtkmodules.vtkRenderingOpenGL2
import time:      9433 |      34220 |             pyvista.plotting.mapper
import time:       118 |        118 |             pyvista.plotting.prop_collection
import time:       128 |        128 |             pyvista.plotting.render_passes
import time:      1648 |      58035 |           pyvista.plotting.renderer
import time:       911 |      58946 |         pyvista.plotting._typing
import time:        97 |         97 |         pyvista.plotting.actor_properties
import time:       162 |        162 |         pyvista.plotting.affine_widget
import time:      4700 |       4700 |           pyvista.plotting.axes_actor
import time:       193 |       4892 |         pyvista.plotting.axes
import time:       134 |        134 |               pyvista.plotting.interactor_style_registry
import time:       229 |        229 |               pyvista.plotting.theme_registry
import time:       695 |       1057 |             pyvista.plotting.themes
import time:       842 |       1899 |           pyvista.plotting.text
import time:       681 |       2579 |         pyvista.plotting.axes_assembly
import time:       249 |        249 |         pyvista.plotting.component_registry
import time:       198 |        198 |         pyvista.plotting.composite_mapper
import time:       170 |        170 |         pyvista.plotting.cube_axes_actor
import time:       137 |        137 |         pyvista.plotting.follower
import time:       204 |        204 |         pyvista.plotting.lights
import time:       359 |        359 |         pyvista.plotting.picking
import time:      3661 |       3661 |           pyvista.plotting.render_window_interactor
import time:        99 |         99 |             pyvista.plotting.background_renderer
import time:       211 |        310 |           pyvista.plotting.renderers
import time:       147 |        147 |           pyvista.plotting.scalar_bars
import time:       203 |        203 |           pyvista.plotting.texture
import time:        96 |         96 |           pyvista.plotting.volume
import time:       645 |        645 |           pyvista.plotting.volume_property
import time:       463 |        463 |           pyvista.plotting.widgets
import time:      2040 |       7561 |         pyvista.plotting.plotter
import time:      2497 |     245723 |       pyvista.plotting
import time:      6867 |       6867 |         PySide6.QtOpenGL
import time:     23810 |      30676 |       qtpy.QtGui
import time:      2524 |       2524 |         PySide6.QtOpenGLWidgets
import time:      9263 |      11787 |       qtpy.QtWidgets
import time:       115 |        115 |       pyvistaqt.counter
import time:       169 |        169 |       pyvistaqt.dialog
import time:       108 |        108 |       pyvistaqt.editor
import time:        72 |         72 |         vtkmodules.qt
import time:       296 |        367 |       pyvistaqt.rwi
import time:        67 |         67 |       pyvistaqt.utils
import time:        82 |         82 |       pyvistaqt.window
import time:      1225 |     432375 |     pyvistaqt.plotting
import time:      1123 |     461230 |   pyvistaqt
import time:       105 |        105 |     styles
import time:       213 |        318 |   icons
import time:        63 |         63 |     panels
import time:       185 |        248 |   panels.appearance
import time:       224 |        224 |             scipy.__config__
import time:        53 |         53 |             scipy.version
import time:        13 |         13 |               scipy._distributor_init_local
import time:        97 |        109 |             scipy._distributor_init
import time:        30 |         30 |                 cython
import time:       280 |        280 |                 _sysconfigdata__darwin_darwin
import time:       110 |        110 |                 _osx_support
import time:       643 |       1061 |               scipy._lib._testutils
import time:       120 |       1181 |             scipy._lib
import time:       605 |        605 |             scipy._lib._pep440
import time:      2143 |       2143 |                 scipy._cyutility
import time:      2274 |       4417 |               scipy._lib._ccallback_c
import time:       108 |       4524 |             scipy._lib._ccallback
import time:       333 |       7026 |           scipy
import time:       123 |        123 |           numba._version
import time:        55 |         55 |             numba.misc
import time:       150 |        205 |           numba.misc.init_utils
import time:        52 |         52 |           numba.core
import time:       109 |        109 |               yaml.error
import time:       164 |        164 |               yaml.tokens
import time:       107 |        107 |               yaml.events
import time:        72 |         72 |               yaml.nodes
import time:      1859 |       1859 |                 yaml.reader
import time:       166 |        166 |                 yaml.scanner
import time:       105 |        105 |                 yaml.parser
import time:        80 |         80 |                 yaml.composer
import time:       382 |        382 |                 yaml.constructor
import time:       541 |        541 |                 yaml.resolver
import time:       600 |       3731 |               yaml.loader
import time:       159 |        159 |                 yaml.emitter
import time:       112 |        112 |                 yaml.serializer
import time:       128 |        128 |                 yaml.representer
import time:       328 |        726 |               yaml.dumper
import time:      2192 |       2192 |                 yaml._yaml
import time:       155 |       2347 |               yaml.cyaml
import time:       455 |       7706 |             yaml
import time:        75 |         75 |                 llvmlite._version
import time:       120 |        195 |               llvmlite
import time:        55 |         55 |                   llvmlite.binding.common
import time:        48 |         48 |                   llvmlite.utils
import time:       523 |        624 |                 llvmlite.binding.ffi
import time:        50 |         50 |                     importlib.resources._itertools
import time:      1019 |       1068 |                   importlib.resources.readers
import time:       108 |       1175 |                 importlib.readers
import time:      6004 |       7803 |               llvmlite.binding.dylib
import time:        66 |         66 |                   llvmlite.binding.initfini
import time:        89 |         89 |                   llvmlite.binding.config
import time:       379 |        534 |                 llvmlite.binding.targets
import time:        99 |         99 |                 llvmlite.binding.object_file
import time:      2251 |       2882 |               llvmlite.binding.executionengine
import time:        67 |         67 |               llvmlite.binding.linker
import time:        96 |         96 |                         llvmlite.ir._utils
import time:       402 |        498 |                       llvmlite.ir.types
import time:       484 |        484 |                       llvmlite.ir.values
import time:        59 |         59 |                         llvmlite.ir.context
import time:        92 |        150 |                       llvmlite.ir.module
import time:       430 |        430 |                         llvmlite.ir.instructions
import time:       231 |        660 |                       llvmlite.ir.builder
import time:        86 |         86 |                       llvmlite.ir.transforms
import time:       613 |       2489 |                     llvmlite.ir
import time:       254 |       2743 |                   llvmlite.binding.typeref
import time:       531 |       3273 |                 llvmlite.binding.value
import time:        79 |         79 |                 llvmlite.binding.context
import time:       701 |       4051 |               llvmlite.binding.module
import time:        64 |         64 |               llvmlite.binding.options
import time:       492 |        492 |               llvmlite.binding.newpassmanagers
import time:        68 |         68 |               llvmlite.binding.analysis
import time:       134 |        134 |               llvmlite.binding.orcjit
import time:       677 |      16429 |             llvmlite.binding
import time:       367 |      24500 |           numba.core.config
import time:        21 |         21 |                 gc
import time:       112 |        132 |               timeit
import time:       511 |        642 |             numba.core.utils
import time:       421 |        421 |             numba.core.types.abstract
import time:        34 |         34 |                   colorama
import time:       504 |        538 |                 numba.core.errors
import time:       189 |        727 |               numba.core.types.common
import time:       145 |        145 |                   numba.core.typeconv.castgraph
import time:       102 |        246 |                 numba.core.typeconv
import time:        74 |         74 |                   numba.core.consts
import time:       578 |        651 |                 numba.core.ir
import time:       762 |       1658 |               numba.core.types.misc
import time:       588 |       2972 |             numba.core.types.containers
import time:       451 |        451 |             numba.core.types.functions
import time:       104 |        104 |             numba.core.types.iterators
import time:       284 |        284 |             numba.core.types.npytypes
import time:        52 |         52 |               numba.np
import time:       121 |        121 |               numba.np.npdatetime_helpers
import time:       243 |        415 |             numba.core.types.scalars
import time:       113 |        113 |             numba.core.types.function_type
import time:       715 |       6113 |           numba.core.types
import time:      2199 |       2199 |                       numba.core.typeconv._typeconv
import time:        87 |       2286 |                     numba.core.typeconv.typeconv
import time:      2346 |       4632 |                   numba.core.typeconv.rules
import time:       139 |        139 |                     numba.core.targetconfig
import time:       141 |        141 |                     numba.core.cpu_options
import time:       422 |        701 |                   numba.core.typing.templates
import time:      2314 |       2314 |                             numpy.random._common
import time:       138 |        138 |                               hmac
import time:       143 |        280 |                             secrets
import time:      2266 |       4859 |                           numpy.random.bit_generator
import time:      2270 |       7128 |                         numpy.random._bounded_integers
import time:      2203 |       2203 |                             numpy.random._pcg64
import time:      2694 |       4896 |                           numpy.random._generator
import time:      2205 |       2205 |                           numpy.random._mt19937
import time:      2343 |       2343 |                           numpy.random._philox
import time:      2359 |       2359 |                           numpy.random._sfc64
import time:      2651 |       2651 |                           numpy.random.mtrand
import time:       219 |      14672 |                         numpy.random._pickle
import time:       168 |      21967 |                       numpy.random
import time:        10 |      21977 |                     numpy.random.bit_generator
import time:       107 |        107 |                               numba.core.datamodel.manager
import time:        95 |         95 |                               numba.core.datamodel.packer
import time:        50 |         50 |                               numba.core.datamodel.registry
import time:       592 |        592 |                               numba.core.datamodel.models
import time:       323 |       1166 |                             numba.core.datamodel
import time:         9 |       1174 |                           numba.core.datamodel.models
import time:       157 |       1330 |                         numba.core.debuginfo
import time:       350 |       1679 |                       numba.core.cgutils
import time:       644 |       2322 |                     numba.np.numpy_support
import time:        95 |         95 |                         numpy.polynomial.polyutils
import time:       191 |        191 |                         numpy.polynomial._polybase
import time:       391 |        676 |                       numpy.polynomial.chebyshev
import time:       119 |        119 |                       numpy.polynomial.hermite
import time:       106 |        106 |                       numpy.polynomial.hermite_e
import time:       137 |        137 |                       numpy.polynomial.laguerre
import time:        98 |         98 |                       numpy.polynomial.legendre
import time:       122 |        122 |                       numpy.polynomial.polynomial
import time:       923 |       2178 |                     numpy.polynomial
import time:       261 |      26736 |                   numba.core.typing.typeof
import time:       394 |      32463 |                 numba.core.typing.context
import time:       145 |      32607 |               numba.core.typing
import time:        10 |      32617 |             numba.core.typing.typeof
import time:        91 |         91 |             numba.core.typing.asnumbatype
import time:       127 |      32834 |           numba.misc.special
import time:        49 |         49 |               numba.stencils
import time:       188 |        188 |                   numba.core.imputils
import time:      2444 |       2444 |                     numba._helperlib
import time:       141 |        141 |                         numba.core.itanium_mangler
import time:       107 |        247 |                       numba.core.funcdesc
import time:       174 |        174 |                       numba.core.generators
import time:        74 |         74 |                       numba.core.removerefctpass
import time:      2300 |       2300 |                         numba._dynfunc
import time:        84 |       2384 |                       numba.core.environment
import time:       228 |        228 |                         numba.core.controlflow
import time:       335 |        562 |                       numba.core.analysis
import time:        74 |         74 |                       numba.misc.firstlinefinder
import time:       110 |        110 |                           coverage.version
import time:       371 |        371 |                             coverage.env
import time:       144 |        144 |                                 coverage.exceptions
import time:       217 |        217 |                                   coverage.types
import time:       342 |        559 |                                 coverage.misc
import time:       565 |       1266 |                               coverage.files
import time:       378 |        378 |                               coverage.plugin
import time:       518 |        518 |                                 coverage.results
import time:       176 |        694 |                               coverage.report_core
import time:       353 |       2689 |                             coverage.annotate
import time:       606 |        606 |                                   configparser
import time:        63 |         63 |                                           tomllib._types
import time:      1336 |       1398 |                                         tomllib._re
import time:       521 |       1919 |                                       tomllib._parser
import time:       521 |       2440 |                                     tomllib
import time:       189 |       2628 |                                   coverage.tomlconfig
import time:       383 |       3615 |                                 coverage.config
import time:        77 |         77 |                                 coverage.disposition
import time:       219 |        219 |                                 coverage.pytracer
import time:       117 |        117 |                                   coverage.bytecode
import time:       252 |        252 |                                   coverage.debug
import time:        75 |         75 |                                     coverage.phystokens
import time:       698 |        772 |                                   coverage.parser
import time:       585 |       1725 |                                 coverage.sysmon
import time:      2435 |       2435 |                                 coverage.tracer
import time:       373 |       8442 |                               coverage.core
import time:       190 |        190 |                                 glob
import time:      2767 |       2767 |                                       _sqlite3
import time:       155 |       2921 |                                     sqlite3.dbapi2
import time:       179 |       3100 |                                   sqlite3
import time:        85 |         85 |                                   coverage.numbits
import time:       111 |        111 |                                   coverage.sqlitedb
import time:       465 |       3759 |                                 coverage.sqldata
import time:       284 |       4232 |                               coverage.data
import time:       236 |      12910 |                             coverage.collector
import time:        62 |         62 |                             coverage.context
import time:       149 |        149 |                               coverage.templite
import time:       982 |       1130 |                             coverage.html
import time:       176 |        176 |                                 coverage.regions
import time:       243 |        419 |                               coverage.python
import time:       328 |        746 |                             coverage.inorout
import time:       100 |        100 |                             coverage.jsonreport
import time:        92 |         92 |                             coverage.lcovreport
import time:       186 |        186 |                                   multiprocessing.process
import time:       128 |        128 |                                   multiprocessing.reduction
import time:       354 |        668 |                                 multiprocessing.context
import time:       102 |        770 |                               multiprocessing
import time:        81 |        850 |                             coverage.multiproc
import time:        71 |         71 |                             coverage.patch
import time:       132 |        132 |                             coverage.plugin_support
import time:       101 |        101 |                             coverage.report
import time:       235 |        235 |                             coverage.xmlreport
import time:      1018 |      20500 |                           coverage.control
import time:       279 |      20889 |                         coverage
import time:       861 |      21750 |                       numba.misc.coverage_support
import time:       566 |      25828 |                     numba.core.lowering
import time:       302 |        302 |                         numba.cloudpickle.cloudpickle
import time:       237 |        538 |                       numba.cloudpickle
import time:       142 |        679 |                     numba.core.serialize
import time:       997 |      29947 |                   numba.core.pythonapi
import time:       488 |      30622 |                 numba.core.extending
import time:       188 |        188 |                   numba.core.transforms
import time:       121 |        308 |                 numba.core.postproc
import time:        93 |         93 |                   numba.core.rewrites.registry
import time:       108 |        108 |                   numba.core.rewrites.static_getitem
import time:        72 |         72 |                   numba.core.rewrites.static_raise
import time:        58 |         58 |                   numba.core.rewrites.static_binop
import time:        63 |         63 |                   numba.core.rewrites.ir_print
import time:       122 |        513 |                 numba.core.rewrites
import time:       510 |      31951 |               numba.core.ir_utils
import time:        57 |         57 |                 numba.core.descriptors
import time:      2313 |       2313 |                     numba._devicearray
import time:      2354 |       4666 |                   numba._dispatcher
import time:       109 |        109 |                     numba.core.tracing
import time:       493 |        493 |                       numba.core.byteflow
import time:        57 |         57 |                       numba.core.unsafe
import time:       166 |        166 |                       numba.core.unsafe.eh
import time:        48 |         48 |                           numba.cpython
import time:        86 |        133 |                         numba.cpython.unsafe
import time:       128 |        261 |                       numba.cpython.unsafe.tuple
import time:       955 |       1930 |                     numba.core.interpreter
import time:       274 |        274 |                     numba.core.bytecode
import time:       163 |        163 |                         numba.core.event
import time:        70 |         70 |                         numba.core.compiler_lock
import time:       367 |        367 |                                     numba.core.typeinfer
import time:       162 |        162 |                                     numba.stencils.stencilparfor
import time:      1616 |       1616 |                                     numba.core.typing.npydecl
import time:       405 |        405 |                                     numba.parfors.array_analysis
import time:      1736 |       4285 |                                   numba.parfors.parfor
import time:        72 |         72 |                                   numba.core.sigutils
import time:       109 |        109 |                                   numba.parfors.parfor_lowering_utils
import time:      1149 |       5613 |                                 numba.parfors.parfor_lowering
import time:        77 |       5690 |                               numba.parfors
import time:         9 |       5698 |                             numba.parfors.parfor
import time:      1374 |       7071 |                           numba.core.typing.builtins
import time:        60 |         60 |                           numba.extending
import time:       751 |       7881 |                         numba.cpython.builtins
import time:       380 |       8493 |                       numba.core.base
import time:       416 |       8909 |                     numba.core.callconv
import time:       109 |        109 |                       numba.core.callwrapper
import time:        62 |         62 |                         numba.core.llvm_bindings
import time:       111 |        111 |                               numba.core.runtime.nrtdynmod
import time:      2437 |       2437 |                               numba.core.runtime._nrt_python
import time:       223 |       2770 |                             numba.core.runtime.nrt
import time:        99 |       2868 |                           numba.core.runtime
import time:       940 |       3808 |                         numba.core.runtime.nrtopt
import time:        74 |         74 |                         numba.misc.inspection
import time:       214 |        214 |                         numba.misc.llvm_pass_timings
import time:       537 |       4694 |                       numba.core.codegen
import time:        90 |         90 |                         numba.core.intrinsics
import time:       104 |        193 |                       numba.core.externals
import time:        69 |         69 |                       numba.core.fastmathpass
import time:       184 |        184 |                       numba.core.options
import time:        63 |         63 |                       numba.core.entrypoints
import time:       121 |        121 |                       numba.np.ufunc_db
import time:       336 |       5766 |                     numba.core.cpu
import time:       264 |        264 |                     numba.core.compiler_machinery
import time:       175 |        175 |                       numba.core.ssa
import time:       449 |        624 |                     numba.core.untyped_passes
import time:        57 |         57 |                       numba.core.annotations
import time:       169 |        169 |                       numba.core.annotations.type_annotations
import time:       601 |        826 |                     numba.core.typed_passes
import time:       286 |        286 |                       numba.core.pylowering
import time:       108 |        394 |                     numba.core.object_mode_passes
import time:       830 |      19921 |                   numba.core.compiler
import time:        89 |         89 |                     numba.misc.appdirs
import time:       553 |        642 |                   numba.core.caching
import time:       978 |      26206 |                 numba.core.dispatcher
import time:       146 |      26408 |               numba.core.registry
import time:       233 |      58641 |             numba.stencils.stencil
import time:       197 |      58838 |           numba.core.decorators
import time:      2396 |       2396 |               numba.np.ufunc._internal
import time:       206 |        206 |                 numba.np.ufunc.wrappers
import time:       139 |        139 |                   numba.core.target_extension
import time:        63 |         63 |                   numba.np.ufunc.sigparse
import time:       373 |        574 |                 numba.np.ufunc.ufuncbuilder
import time:       369 |       1148 |               numba.np.ufunc.parallel
import time:       107 |        107 |                 numba.np.ufunc.ufunc_base
import time:       261 |        367 |               numba.np.ufunc.dufunc
import time:       169 |        169 |               numba.np.ufunc.gufunc
import time:       292 |       4371 |             numba.np.ufunc.decorators
import time:       227 |        227 |             numba.np.ufunc.array_exprs
import time:       147 |       4744 |           numba.np.ufunc
import time:        75 |         75 |               numba.experimental.jitclass.decorators
import time:      2323 |       2323 |                 numba.experimental.jitclass._box
import time:       134 |       2456 |               numba.experimental.jitclass.boxing
import time:      1031 |       1031 |               numba.experimental.jitclass.overloads
import time:       148 |       3709 |             numba.experimental.jitclass
import time:        68 |       3777 |           numba.experimental
import time:       245 |        245 |           numba.core.withcontexts
import time:        54 |         54 |           numba.typed
import time:       801 |     139307 |         numba
import time:      3133 |     142439 |       surfaces
import time:       527 |     142966 |     parameter_grid
import time:       125 |        125 |       ui_helpers
import time:       293 |        418 |     panels.parameter_grid_panel
import time:       303 |     143685 |   panels.parameters
import time:       315 |        315 |   render_worker
import time:       185 |        185 |   panels.view
import time:      7343 |     661173 | app
